"Regionskode";"Region";"Dato";"Bekræftede tilfælde i alt";"timestamp_2025-10-21T10:00:08.562"
1082;Midtjylland;2022-12-02;232;
1081;Nordjylland;2022-12-02;103;
1085;Sjælland;2022-12-02;149;
1083;Syddanmark;2022-12-02;210;
1084;Hovedstaden;2022-12-03;253;
1082;Midtjylland;2022-12-03;153;
1081;Nordjylland;2022-12-03;60;
1085;Sjælland;2022-12-03;114;
1083;Syddanmark;2022-12-03;159;
1084;Hovedstaden;2022-12-04;296;
1082;Midtjylland;2022-12-04;168;
1081;Nordjylland;2022-12-04;71;
1085;Sjælland;2022-12-04;155;
1083;Syddanmark;2022-12-04;258;
1084;Hovedstaden;2022-12-05;477;
1082;Midtjylland;2022-12-05;336;
1081;Nordjylland;2022-12-05;187;
1085;Sjælland;2022-12-05;250;
1083;Syddanmark;2022-12-05;372;
1084;Hovedstaden;2022-12-06;550;
1082;Midtjylland;2022-12-06;376;
1081;Nordjylland;2022-12-06;128;
1085;Sjælland;2022-12-06;247;
1083;Syddanmark;2022-12-06;406;
1084;Hovedstaden;2022-12-07;544;
1082;Midtjylland;2022-12-07;350;
1081;Nordjylland;2022-12-07;171;
1085;Sjælland;2022-12-07;357;
1083;Syddanmark;2022-12-07;336;
1084;Hovedstaden;2022-12-08;460;
1082;Midtjylland;2022-12-08;328;
1081;Nordjylland;2022-12-08;132;
1085;Sjælland;2022-12-08;259;
1083;Syddanmark;2022-12-08;302;
1084;Hovedstaden;2022-12-09;257;
1082;Midtjylland;2022-12-09;157;
1081;Nordjylland;2022-12-09;85;
1085;Sjælland;2022-12-09;114;
1083;Syddanmark;2022-12-09;142;
1084;Hovedstaden;2022-12-10;208;
1082;Midtjylland;2022-12-10;133;
1081;Nordjylland;2022-12-10;46;
1085;Sjælland;2022-12-10;110;
1083;Syddanmark;2022-12-10;78;
1084;Hovedstaden;2022-12-11;211;
1082;Midtjylland;2022-12-11;142;
1081;Nordjylland;2022-12-11;49;
1085;Sjælland;2022-12-11;133;
1083;Syddanmark;2022-12-11;125;
1084;Hovedstaden;2022-12-12;325;
1082;Midtjylland;2022-12-12;233;
1081;Nordjylland;2022-12-12;113;
1085;Sjælland;2022-12-12;161;
1083;Syddanmark;2022-12-12;221;
1084;Hovedstaden;2022-12-13;339;
1082;Midtjylland;2022-12-13;207;
1081;Nordjylland;2022-12-13;93;
1085;Sjælland;2022-12-13;202;
1083;Syddanmark;2022-12-13;269;
1084;Hovedstaden;2022-12-14;380;
1082;Midtjylland;2022-12-14;213;
1081;Nordjylland;2022-12-14;114;
1085;Sjælland;2022-12-14;256;
1083;Syddanmark;2022-12-14;233;
1084;Hovedstaden;2022-12-15;358;
1082;Midtjylland;2022-12-15;234;
1081;Nordjylland;2022-12-15;83;
1085;Sjælland;2022-12-15;205;
1083;Syddanmark;2022-12-15;189;
1084;Hovedstaden;2022-12-16;293;
1082;Midtjylland;2022-12-16;200;
1081;Nordjylland;2022-12-16;104;
1085;Sjælland;2022-12-16;147;
1083;Syddanmark;2022-12-16;194;
1084;Hovedstaden;2022-12-17;265;
1082;Midtjylland;2022-12-17;161;
1081;Nordjylland;2022-12-17;61;
1085;Sjælland;2022-12-17;140;
1083;Syddanmark;2022-12-17;117;
1084;Hovedstaden;2022-12-18;295;
1082;Midtjylland;2022-12-18;148;
1081;Nordjylland;2022-12-18;85;
1085;Sjælland;2022-12-18;178;
1083;Syddanmark;2022-12-18;200;
1084;Hovedstaden;2022-12-19;416;
1082;Midtjylland;2022-12-19;359;
1081;Nordjylland;2022-12-19;162;
1085;Sjælland;2022-12-19;231;
1083;Syddanmark;2022-12-19;329;
1084;Hovedstaden;2022-12-20;431;
1082;Midtjylland;2022-12-20;341;
1081;Nordjylland;2022-12-20;185;
1085;Sjælland;2022-12-20;251;
1083;Syddanmark;2022-12-20;385;
1084;Hovedstaden;2022-12-21;527;
1082;Midtjylland;2022-12-21;316;
1081;Nordjylland;2022-12-21;172;
1085;Sjælland;2022-12-21;327;
1083;Syddanmark;2022-12-21;377;
1084;Hovedstaden;2022-12-22;576;
1082;Midtjylland;2022-12-22;394;
1081;Nordjylland;2022-12-22;172;
1085;Sjælland;2022-12-22;343;
1083;Syddanmark;2022-12-22;385;
1084;Hovedstaden;2022-12-23;457;
1082;Midtjylland;2022-12-23;311;
1081;Nordjylland;2022-12-23;152;
1085;Sjælland;2022-12-23;258;
1083;Syddanmark;2022-12-23;324;
1084;Hovedstaden;2022-12-24;233;
1082;Midtjylland;2022-12-24;58;
1081;Nordjylland;2022-12-24;43;
1085;Sjælland;2022-12-24;69;
1083;Syddanmark;2022-12-24;122;
1084;Hovedstaden;2022-12-25;188;
1082;Midtjylland;2022-12-25;113;
1081;Nordjylland;2022-12-25;52;
1085;Sjælland;2022-12-25;119;
1083;Syddanmark;2022-12-25;92;
1084;Hovedstaden;2022-12-26;287;
1082;Midtjylland;2022-12-26;109;
1081;Nordjylland;2022-12-26;64;
1085;Sjælland;2022-12-26;100;
1083;Syddanmark;2022-12-26;161;
1084;Hovedstaden;2022-12-27;315;
1082;Midtjylland;2022-12-27;326;
1081;Nordjylland;2022-12-27;130;
1085;Sjælland;2022-12-27;305;
1083;Syddanmark;2022-12-27;364;
1084;Hovedstaden;2022-12-28;342;
1082;Midtjylland;2022-12-28;291;
1081;Nordjylland;2022-12-28;117;
1085;Sjælland;2022-12-28;264;
1083;Syddanmark;2022-12-28;296;
1084;Hovedstaden;2022-12-29;330;
1082;Midtjylland;2022-12-29;317;
1081;Nordjylland;2022-12-29;109;
1085;Sjælland;2022-12-29;247;
1083;Syddanmark;2022-12-29;262;
1084;Hovedstaden;2022-12-30;273;
1082;Midtjylland;2022-12-30;256;
1081;Nordjylland;2022-12-30;110;
1085;Sjælland;2022-12-30;199;
1083;Syddanmark;2022-12-30;281;
1084;Hovedstaden;2022-12-31;175;
1082;Midtjylland;2022-12-31;84;
1081;Nordjylland;2022-12-31;41;
1085;Sjælland;2022-12-31;82;
1083;Syddanmark;2022-12-31;86;
1084;Hovedstaden;2023-01-01;146;
1082;Midtjylland;2023-01-01;73;
1081;Nordjylland;2023-01-01;42;
1085;Sjælland;2023-01-01;91;
1083;Syddanmark;2023-01-01;84;
1084;Hovedstaden;2023-01-02;218;
1082;Midtjylland;2023-01-02;267;
1081;Nordjylland;2023-01-02;131;
1085;Sjælland;2023-01-02;250;
1083;Syddanmark;2023-01-02;216;
1084;Hovedstaden;2023-01-03;236;
1082;Midtjylland;2023-01-03;214;
1081;Nordjylland;2023-01-03;93;
1085;Sjælland;2023-01-03;159;
1083;Syddanmark;2023-01-03;173;
1084;Hovedstaden;2023-01-04;226;
1082;Midtjylland;2023-01-04;173;
1081;Nordjylland;2023-01-04;79;
1085;Sjælland;2023-01-04;115;
1083;Syddanmark;2023-01-04;248;
1084;Hovedstaden;2023-01-05;149;
1082;Midtjylland;2023-01-05;146;
1081;Nordjylland;2023-01-05;55;
1085;Sjælland;2023-01-05;133;
1083;Syddanmark;2023-01-05;127;
1084;Hovedstaden;2023-01-06;143;
1082;Midtjylland;2023-01-06;110;
1081;Nordjylland;2023-01-06;60;
1085;Sjælland;2023-01-06;84;
1083;Syddanmark;2023-01-06;119;
1084;Hovedstaden;2023-01-07;85;
1082;Midtjylland;2023-01-07;68;
1081;Nordjylland;2023-01-07;29;
1085;Sjælland;2023-01-07;67;
1083;Syddanmark;2023-01-07;50;
1084;Hovedstaden;2023-01-08;88;
1082;Midtjylland;2023-01-08;62;
1081;Nordjylland;2023-01-08;26;
1085;Sjælland;2023-01-08;70;
1083;Syddanmark;2023-01-08;80;
1084;Hovedstaden;2023-01-09;124;
1082;Midtjylland;2023-01-09;111;
1081;Nordjylland;2023-01-09;59;
1085;Sjælland;2023-01-09;113;
1083;Syddanmark;2023-01-09;101;
1084;Hovedstaden;2023-01-10;90;
1082;Midtjylland;2023-01-10;80;
1081;Nordjylland;2023-01-10;29;
1085;Sjælland;2023-01-10;70;
1083;Syddanmark;2023-01-10;86;
1084;Hovedstaden;2023-01-11;77;
1082;Midtjylland;2023-01-11;65;
1081;Nordjylland;2023-01-11;35;
1085;Sjælland;2023-01-11;88;
1083;Syddanmark;2023-01-11;95;
1084;Hovedstaden;2023-01-12;58;
1082;Midtjylland;2023-01-12;83;
1081;Nordjylland;2023-01-12;26;
1085;Sjælland;2023-01-12;64;
1083;Syddanmark;2023-01-12;85;
1084;Hovedstaden;2023-01-13;62;
1082;Midtjylland;2023-01-13;56;
1081;Nordjylland;2023-01-13;27;
1085;Sjælland;2023-01-13;49;
1083;Syddanmark;2023-01-13;54;
1084;Hovedstaden;2023-01-14;36;
1082;Midtjylland;2023-01-14;36;
1081;Nordjylland;2023-01-14;13;
1085;Sjælland;2023-01-14;36;
1083;Syddanmark;2023-01-14;20;
1084;Hovedstaden;2023-01-15;38;
1082;Midtjylland;2023-01-15;33;
1081;Nordjylland;2023-01-15;13;
1085;Sjælland;2023-01-15;37;
1083;Syddanmark;2023-01-15;39;
1084;Hovedstaden;2023-01-16;88;
1082;Midtjylland;2023-01-16;48;
1081;Nordjylland;2023-01-16;29;
1085;Sjælland;2023-01-16;49;
1083;Syddanmark;2023-01-16;72;
1084;Hovedstaden;2023-01-17;46;
1082;Midtjylland;2023-01-17;43;
1081;Nordjylland;2023-01-17;17;
1085;Sjælland;2023-01-17;50;
1083;Syddanmark;2023-01-17;56;
1084;Hovedstaden;2023-01-18;51;
1082;Midtjylland;2023-01-18;34;
1081;Nordjylland;2023-01-18;21;
1085;Sjælland;2023-01-18;42;
1083;Syddanmark;2023-01-18;51;
1084;Hovedstaden;2023-01-19;49;
1082;Midtjylland;2023-01-19;41;
1081;Nordjylland;2023-01-19;8;
1085;Sjælland;2023-01-19;43;
1083;Syddanmark;2023-01-19;51;
1084;Hovedstaden;2023-01-20;43;
1082;Midtjylland;2023-01-20;30;
1081;Nordjylland;2023-01-20;15;
1085;Sjælland;2023-01-20;21;
1083;Syddanmark;2023-01-20;46;
1084;Hovedstaden;2023-01-21;29;
1082;Midtjylland;2023-01-21;24;
1081;Nordjylland;2023-01-21;13;
1085;Sjælland;2023-01-21;19;
1083;Syddanmark;2023-01-21;15;
1084;Hovedstaden;2023-01-22;41;
1082;Midtjylland;2023-01-22;30;
1081;Nordjylland;2023-01-22;6;
1085;Sjælland;2023-01-22;18;
1083;Syddanmark;2023-01-22;40;
1084;Hovedstaden;2023-01-23;40;
1082;Midtjylland;2023-01-23;33;
1081;Nordjylland;2023-01-23;15;
1085;Sjælland;2023-01-23;28;
1083;Syddanmark;2023-01-23;58;
1084;Hovedstaden;2023-01-24;36;
1082;Midtjylland;2023-01-24;38;
1081;Nordjylland;2023-01-24;14;
1085;Sjælland;2023-01-24;24;
1083;Syddanmark;2023-01-24;47;
1084;Hovedstaden;2023-01-25;52;
1082;Midtjylland;2023-01-25;33;
1081;Nordjylland;2023-01-25;12;
1085;Sjælland;2023-01-25;44;
1083;Syddanmark;2023-01-25;60;
1084;Hovedstaden;2023-01-26;42;
1082;Midtjylland;2023-01-26;42;
1081;Nordjylland;2023-01-26;7;
1085;Sjælland;2023-01-26;31;
1083;Syddanmark;2023-01-26;39;
1084;Hovedstaden;2023-01-27;21;
1082;Midtjylland;2023-01-27;42;
1081;Nordjylland;2023-01-27;14;
1085;Sjælland;2023-01-27;29;
1083;Syddanmark;2023-01-27;39;
1084;Hovedstaden;2023-01-28;20;
1082;Midtjylland;2023-01-28;28;
1081;Nordjylland;2023-01-28;8;
1085;Sjælland;2023-01-28;27;
1083;Syddanmark;2023-01-28;27;
1084;Hovedstaden;2023-01-29;30;
1082;Midtjylland;2023-01-29;31;
1081;Nordjylland;2023-01-29;4;
1085;Sjælland;2023-01-29;31;
1083;Syddanmark;2023-01-29;35;
1084;Hovedstaden;2023-01-30;48;
1082;Midtjylland;2023-01-30;53;
1081;Nordjylland;2023-01-30;10;
1085;Sjælland;2023-01-30;37;
1083;Syddanmark;2023-01-30;47;
1084;Hovedstaden;2023-01-31;35;
1082;Midtjylland;2023-01-31;45;
1081;Nordjylland;2023-01-31;15;
1085;Sjælland;2023-01-31;32;
1083;Syddanmark;2023-01-31;26;
1084;Hovedstaden;2023-02-01;42;
1082;Midtjylland;2023-02-01;34;
1081;Nordjylland;2023-02-01;11;
1085;Sjælland;2023-02-01;36;
1083;Syddanmark;2023-02-01;58;
1084;Hovedstaden;2023-02-02;34;
1082;Midtjylland;2023-02-02;34;
1081;Nordjylland;2023-02-02;24;
1085;Sjælland;2023-02-02;27;
1083;Syddanmark;2023-02-02;31;
1084;Hovedstaden;2023-02-03;35;
1082;Midtjylland;2023-02-03;38;
1081;Nordjylland;2023-02-03;11;
1085;Sjælland;2023-02-03;16;
1083;Syddanmark;2023-02-03;25;
1084;Hovedstaden;2023-02-04;35;
1082;Midtjylland;2023-02-04;15;
1081;Nordjylland;2023-02-04;10;
1085;Sjælland;2023-02-04;24;
1083;Syddanmark;2023-02-04;15;
1084;Hovedstaden;2023-02-05;16;
1082;Midtjylland;2023-02-05;21;
1081;Nordjylland;2023-02-05;4;
1085;Sjælland;2023-02-05;15;
1083;Syddanmark;2023-02-05;36;
1084;Hovedstaden;2023-02-06;32;
1082;Midtjylland;2023-02-06;41;
1081;Nordjylland;2023-02-06;14;
1085;Sjælland;2023-02-06;41;
1083;Syddanmark;2023-02-06;52;
1084;Hovedstaden;2023-02-07;45;
1082;Midtjylland;2023-02-07;35;
1081;Nordjylland;2023-02-07;17;
1085;Sjælland;2023-02-07;20;
1083;Syddanmark;2023-02-07;40;
1084;Hovedstaden;2023-02-08;40;
1082;Midtjylland;2023-02-08;44;
1081;Nordjylland;2023-02-08;5;
1085;Sjælland;2023-02-08;30;
1083;Syddanmark;2023-02-08;41;
1084;Hovedstaden;2023-02-09;27;
1082;Midtjylland;2023-02-09;25;
1081;Nordjylland;2023-02-09;18;
1085;Sjælland;2023-02-09;33;
1083;Syddanmark;2023-02-09;38;
1084;Hovedstaden;2023-02-10;33;
1082;Midtjylland;2023-02-10;39;
1081;Nordjylland;2023-02-10;9;
1085;Sjælland;2023-02-10;33;
1083;Syddanmark;2023-02-10;32;
1084;Hovedstaden;2023-02-11;35;
1082;Midtjylland;2023-02-11;18;
1081;Nordjylland;2023-02-11;7;
1085;Sjælland;2023-02-11;13;
1083;Syddanmark;2023-02-11;12;
1084;Hovedstaden;2023-02-12;30;
1082;Midtjylland;2023-02-12;18;
1081;Nordjylland;2023-02-12;3;
1085;Sjælland;2023-02-12;16;
1083;Syddanmark;2023-02-12;40;
1084;Hovedstaden;2023-02-13;48;
1082;Midtjylland;2023-02-13;26;
1081;Nordjylland;2023-02-13;11;
1085;Sjælland;2023-02-13;32;
1083;Syddanmark;2023-02-13;42;
1084;Hovedstaden;2023-02-14;42;
1082;Midtjylland;2023-02-14;30;
1081;Nordjylland;2023-02-14;9;
1085;Sjælland;2023-02-14;46;
1083;Syddanmark;2023-02-14;22;
1084;Hovedstaden;2023-02-15;28;
1082;Midtjylland;2023-02-15;17;
1081;Nordjylland;2023-02-15;16;
1085;Sjælland;2023-02-15;21;
1083;Syddanmark;2023-02-15;38;
1084;Hovedstaden;2023-02-16;43;
1082;Midtjylland;2023-02-16;17;
1081;Nordjylland;2023-02-16;9;
1085;Sjælland;2023-02-16;25;
1083;Syddanmark;2023-02-16;31;
1084;Hovedstaden;2023-02-17;36;
1082;Midtjylland;2023-02-17;22;
1081;Nordjylland;2023-02-17;14;
1085;Sjælland;2023-02-17;21;
1083;Syddanmark;2023-02-17;25;
1084;Hovedstaden;2023-02-18;33;
1082;Midtjylland;2023-02-18;14;
1081;Nordjylland;2023-02-18;8;
1085;Sjælland;2023-02-18;17;
1083;Syddanmark;2023-02-18;10;
1084;Hovedstaden;2023-02-19;43;
1082;Midtjylland;2023-02-19;16;
1081;Nordjylland;2023-02-19;7;
1085;Sjælland;2023-02-19;15;
1083;Syddanmark;2023-02-19;22;
1084;Hovedstaden;2023-02-20;63;
1082;Midtjylland;2023-02-20;25;
1081;Nordjylland;2023-02-20;15;
1085;Sjælland;2023-02-20;25;
1083;Syddanmark;2023-02-20;44;
1084;Hovedstaden;2023-02-21;50;
1082;Midtjylland;2023-02-21;19;
1081;Nordjylland;2023-02-21;9;
1085;Sjælland;2023-02-21;19;
1083;Syddanmark;2023-02-21;15;
1084;Hovedstaden;2023-02-22;45;
1082;Midtjylland;2023-02-22;18;
1081;Nordjylland;2023-02-22;10;
1085;Sjælland;2023-02-22;37;
1083;Syddanmark;2023-02-22;40;
1084;Hovedstaden;2023-02-23;45;
1082;Midtjylland;2023-02-23;17;
1081;Nordjylland;2023-02-23;7;
1085;Sjælland;2023-02-23;11;
1083;Syddanmark;2023-02-23;29;
1084;Hovedstaden;2023-02-24;28;
1082;Midtjylland;2023-02-24;29;
1081;Nordjylland;2023-02-24;10;
1085;Sjælland;2023-02-24;21;
1083;Syddanmark;2023-02-24;23;
1084;Hovedstaden;2023-02-25;31;
1082;Midtjylland;2023-02-25;10;
1081;Nordjylland;2023-02-25;2;
1085;Sjælland;2023-02-25;18;
1083;Syddanmark;2023-02-25;8;
1084;Hovedstaden;2023-02-26;32;
1082;Midtjylland;2023-02-26;10;
1081;Nordjylland;2023-02-26;6;
1085;Sjælland;2023-02-26;14;
1083;Syddanmark;2023-02-26;14;
1084;Hovedstaden;2023-02-27;49;
1082;Midtjylland;2023-02-27;21;
1081;Nordjylland;2023-02-27;16;
1085;Sjælland;2023-02-27;24;
1083;Syddanmark;2023-02-27;31;
1084;Hovedstaden;2023-02-28;42;
1082;Midtjylland;2023-02-28;23;
1081;Nordjylland;2023-02-28;10;
1085;Sjælland;2023-02-28;23;
1083;Syddanmark;2023-02-28;30;
1084;Hovedstaden;2023-03-01;26;
1082;Midtjylland;2023-03-01;21;
1081;Nordjylland;2023-03-01;16;
1085;Sjælland;2023-03-01;24;
1083;Syddanmark;2023-03-01;17;
1084;Hovedstaden;2023-03-02;30;
1082;Midtjylland;2023-03-02;35;
1081;Nordjylland;2023-03-02;3;
1085;Sjælland;2023-03-02;17;
1083;Syddanmark;2023-03-02;24;
1084;Hovedstaden;2023-03-03;33;
1082;Midtjylland;2023-03-03;26;
1081;Nordjylland;2023-03-03;14;
1085;Sjælland;2023-03-03;26;
1083;Syddanmark;2023-03-03;20;
1084;Hovedstaden;2023-03-04;19;
1082;Midtjylland;2023-03-04;6;
1081;Nordjylland;2023-03-04;6;
1085;Sjælland;2023-03-04;19;
1083;Syddanmark;2023-03-04;12;
1084;Hovedstaden;2023-03-05;37;
1082;Midtjylland;2023-03-05;13;
1081;Nordjylland;2023-03-05;5;
1085;Sjælland;2023-03-05;24;
1083;Syddanmark;2023-03-05;19;
1084;Hovedstaden;2023-03-06;44;
1082;Midtjylland;2023-03-06;27;
1081;Nordjylland;2023-03-06;18;
1085;Sjælland;2023-03-06;29;
1083;Syddanmark;2023-03-06;29;
1084;Hovedstaden;2023-03-07;47;
1082;Midtjylland;2023-03-07;30;
1081;Nordjylland;2023-03-07;3;
1085;Sjælland;2023-03-07;25;
1083;Syddanmark;2023-03-07;29;
1084;Hovedstaden;2023-03-08;44;
1082;Midtjylland;2023-03-08;29;
1081;Nordjylland;2023-03-08;13;
1085;Sjælland;2023-03-08;29;
1083;Syddanmark;2023-03-08;28;
1084;Hovedstaden;2023-03-09;47;
1082;Midtjylland;2023-03-09;28;
1081;Nordjylland;2023-03-09;13;
1085;Sjælland;2023-03-09;17;
1083;Syddanmark;2023-03-09;25;
1084;Hovedstaden;2023-03-10;47;
1082;Midtjylland;2023-03-10;34;
1081;Nordjylland;2023-03-10;7;
1085;Sjælland;2023-03-10;17;
1083;Syddanmark;2023-03-10;26;
1084;Hovedstaden;2023-03-11;36;
1082;Midtjylland;2023-03-11;18;
1081;Nordjylland;2023-03-11;8;
1085;Sjælland;2023-03-11;28;
1083;Syddanmark;2023-03-11;16;
1084;Hovedstaden;2023-03-12;34;
1082;Midtjylland;2023-03-12;10;
1081;Nordjylland;2023-03-12;5;
1085;Sjælland;2023-03-12;22;
1083;Syddanmark;2023-03-12;22;
1084;Hovedstaden;2023-03-13;57;
1082;Midtjylland;2023-03-13;42;
1081;Nordjylland;2023-03-13;23;
1085;Sjælland;2023-03-13;43;
1083;Syddanmark;2023-03-13;35;
1084;Hovedstaden;2023-03-14;75;
1082;Midtjylland;2023-03-14;44;
1081;Nordjylland;2023-03-14;12;
1085;Sjælland;2023-03-14;36;
1083;Syddanmark;2023-03-14;38;
1084;Hovedstaden;2023-03-15;88;
1082;Midtjylland;2023-03-15;37;
1081;Nordjylland;2023-03-15;15;
1085;Sjælland;2023-03-15;60;
1083;Syddanmark;2023-03-15;47;
1084;Hovedstaden;2023-03-16;65;
1082;Midtjylland;2023-03-16;48;
1081;Nordjylland;2023-03-16;11;
1085;Sjælland;2023-03-16;34;
1083;Syddanmark;2023-03-16;41;
1084;Hovedstaden;2023-03-17;68;
1082;Midtjylland;2023-03-17;31;
1081;Nordjylland;2023-03-17;18;
1085;Sjælland;2023-03-17;37;
1083;Syddanmark;2023-03-17;47;
1084;Hovedstaden;2023-03-18;56;
1082;Midtjylland;2023-03-18;31;
1081;Nordjylland;2023-03-18;14;
1085;Sjælland;2023-03-18;26;
1083;Syddanmark;2023-03-18;13;
1084;Hovedstaden;2023-03-19;49;
1082;Midtjylland;2023-03-19;22;
1081;Nordjylland;2023-03-19;10;
1085;Sjælland;2023-03-19;32;
1083;Syddanmark;2023-03-19;34;
1084;Hovedstaden;2023-03-20;84;
1082;Midtjylland;2023-03-20;55;
1081;Nordjylland;2023-03-20;20;
1085;Sjælland;2023-03-20;60;
1083;Syddanmark;2023-03-20;51;
1084;Hovedstaden;2023-03-21;94;
1082;Midtjylland;2023-03-21;50;
1081;Nordjylland;2023-03-21;30;
1085;Sjælland;2023-03-21;55;
1083;Syddanmark;2023-03-21;48;
1084;Hovedstaden;2023-03-22;84;
1082;Midtjylland;2023-03-22;58;
1081;Nordjylland;2023-03-22;14;
1085;Sjælland;2023-03-22;55;
1083;Syddanmark;2023-03-22;76;
1084;Hovedstaden;2023-03-23;84;
1082;Midtjylland;2023-03-23;55;
1081;Nordjylland;2023-03-23;13;
1085;Sjælland;2023-03-23;39;
1083;Syddanmark;2023-03-23;38;
1084;Hovedstaden;2023-03-24;80;
1082;Midtjylland;2023-03-24;51;
1081;Nordjylland;2023-03-24;27;
1085;Sjælland;2023-03-24;29;
1083;Syddanmark;2023-03-24;46;
1084;Hovedstaden;2023-03-25;47;
1082;Midtjylland;2023-03-25;35;
1081;Nordjylland;2023-03-25;8;
1085;Sjælland;2023-03-25;40;
1083;Syddanmark;2023-03-25;26;
1084;Hovedstaden;2023-03-26;54;
1082;Midtjylland;2023-03-26;25;
1081;Nordjylland;2023-03-26;7;
1085;Sjælland;2023-03-26;26;
1083;Syddanmark;2023-03-26;25;
1084;Hovedstaden;2023-03-27;79;
1082;Midtjylland;2023-03-27;53;
1081;Nordjylland;2023-03-27;31;
1085;Sjælland;2023-03-27;55;
1083;Syddanmark;2023-03-27;58;
1084;Hovedstaden;2023-03-28;73;
1082;Midtjylland;2023-03-28;26;
1081;Nordjylland;2023-03-28;17;
1085;Sjælland;2023-03-28;55;
1083;Syddanmark;2023-03-28;46;
1084;Hovedstaden;2023-03-29;65;
1082;Midtjylland;2023-03-29;32;
1081;Nordjylland;2023-03-29;18;
1085;Sjælland;2023-03-29;48;
1083;Syddanmark;2023-03-29;41;
1084;Hovedstaden;2023-03-30;60;
1082;Midtjylland;2023-03-30;32;
1081;Nordjylland;2023-03-30;12;
1085;Sjælland;2023-03-30;36;
1083;Syddanmark;2023-03-30;41;
1084;Hovedstaden;2023-03-31;69;
1082;Midtjylland;2023-03-31;30;
1081;Nordjylland;2023-03-31;24;
1085;Sjælland;2023-03-31;34;
1083;Syddanmark;2023-03-31;34;
1084;Hovedstaden;2023-04-01;36;
1082;Midtjylland;2023-04-01;7;
1081;Nordjylland;2023-04-01;9;
1085;Sjælland;2023-04-01;15;
1083;Syddanmark;2023-04-01;20;
1084;Hovedstaden;2023-04-02;32;
1082;Midtjylland;2023-04-02;10;
1081;Nordjylland;2023-04-02;9;
1085;Sjælland;2023-04-02;8;
1083;Syddanmark;2023-04-02;20;
1084;Hovedstaden;2023-04-03;58;
1082;Midtjylland;2023-04-03;20;
1081;Nordjylland;2023-04-03;17;
1085;Sjælland;2023-04-03;27;
1083;Syddanmark;2023-04-03;32;
1084;Hovedstaden;2023-04-04;45;
1082;Midtjylland;2023-04-04;18;
1081;Nordjylland;2023-04-04;15;
1085;Sjælland;2023-04-04;21;
1083;Syddanmark;2023-04-04;26;
1084;Hovedstaden;2023-04-05;44;
1082;Midtjylland;2023-04-05;11;
1081;Nordjylland;2023-04-05;13;
1085;Sjælland;2023-04-05;15;
1083;Syddanmark;2023-04-05;35;
1084;Hovedstaden;2023-04-06;39;
1082;Midtjylland;2023-04-06;7;
1081;Nordjylland;2023-04-06;10;
1085;Sjælland;2023-04-06;15;
1083;Syddanmark;2023-04-06;12;
1084;Hovedstaden;2023-04-07;42;
1082;Midtjylland;2023-04-07;17;
1081;Nordjylland;2023-04-07;3;
1085;Sjælland;2023-04-07;12;
1083;Syddanmark;2023-04-07;14;
1084;Hovedstaden;2023-04-08;29;
1082;Midtjylland;2023-04-08;21;
1081;Nordjylland;2023-04-08;6;
1085;Sjælland;2023-04-08;10;
1083;Syddanmark;2023-04-08;17;
1084;Hovedstaden;2023-04-09;34;
1082;Midtjylland;2023-04-09;20;
1081;Nordjylland;2023-04-09;10;
1085;Sjælland;2023-04-09;12;
1083;Syddanmark;2023-04-09;17;
1084;Hovedstaden;2023-04-10;34;
1082;Midtjylland;2023-04-10;19;
1081;Nordjylland;2023-04-10;6;
1085;Sjælland;2023-04-10;14;
1083;Syddanmark;2023-04-10;23;
1084;Hovedstaden;2023-04-11;62;
1082;Midtjylland;2023-04-11;21;
1081;Nordjylland;2023-04-11;12;
1085;Sjælland;2023-04-11;30;
1083;Syddanmark;2023-04-11;32;
1084;Hovedstaden;2023-04-12;67;
1082;Midtjylland;2023-04-12;19;
1081;Nordjylland;2023-04-12;10;
1085;Sjælland;2023-04-12;31;
1083;Syddanmark;2023-04-12;31;
1084;Hovedstaden;2023-04-13;53;
1082;Midtjylland;2023-04-13;16;
1081;Nordjylland;2023-04-13;9;
1085;Sjælland;2023-04-13;23;
1083;Syddanmark;2023-04-13;50;
1084;Hovedstaden;2023-04-14;45;
1082;Midtjylland;2023-04-14;15;
1081;Nordjylland;2023-04-14;12;
1085;Sjælland;2023-04-14;19;
1083;Syddanmark;2023-04-14;30;
1084;Hovedstaden;2023-04-15;27;
1082;Midtjylland;2023-04-15;15;
1081;Nordjylland;2023-04-15;6;
1085;Sjælland;2023-04-15;3;
1083;Syddanmark;2023-04-15;17;
1084;Hovedstaden;2023-04-16;17;
1082;Midtjylland;2023-04-16;14;
1081;Nordjylland;2023-04-16;9;
1085;Sjælland;2023-04-16;8;
1083;Syddanmark;2023-04-16;14;
1084;Hovedstaden;2023-04-17;49;
1082;Midtjylland;2023-04-17;19;
1081;Nordjylland;2023-04-17;8;
1085;Sjælland;2023-04-17;14;
1083;Syddanmark;2023-04-17;30;
1084;Hovedstaden;2023-04-18;41;
1082;Midtjylland;2023-04-18;15;
1081;Nordjylland;2023-04-18;11;
1085;Sjælland;2023-04-18;21;
1083;Syddanmark;2023-04-18;12;
1084;Hovedstaden;2023-04-19;49;
1082;Midtjylland;2023-04-19;11;
1081;Nordjylland;2023-04-19;12;
1085;Sjælland;2023-04-19;18;
1083;Syddanmark;2023-04-19;28;
1084;Hovedstaden;2023-04-20;50;
1082;Midtjylland;2023-04-20;10;
1081;Nordjylland;2023-04-20;14;
