"Regionskode";"Region";"Dato";"Indlæggelser";"timestamp_2025-10-21T10:00:08.562"
1084;Hovedstaden;2024-10-27;7;
1082;Midtjylland;2024-10-27;1;
1081;Nordjylland;2024-10-27;3;
1085;Sjælland;2024-10-27;11;
1083;Syddanmark;2024-10-27;3;
1084;Hovedstaden;2024-10-28;7;
1082;Midtjylland;2024-10-28;2;
1081;Nordjylland;2024-10-28;3;
1085;Sjælland;2024-10-28;7;
1083;Syddanmark;2024-10-28;9;
1084;Hovedstaden;2024-10-29;12;
1082;Midtjylland;2024-10-29;3;
1081;Nordjylland;2024-10-29;2;
1085;Sjælland;2024-10-29;5;
1083;Syddanmark;2024-10-29;7;
1084;Hovedstaden;2024-10-30;9;
1082;Midtjylland;2024-10-30;3;
1081;Nordjylland;2024-10-30;6;
1085;Sjælland;2024-10-30;5;
1083;Syddanmark;2024-10-30;6;
1084;Hovedstaden;2024-10-31;5;
1082;Midtjylland;2024-10-31;3;
1085;Sjælland;2024-10-31;6;
1083;Syddanmark;2024-10-31;6;
1084;Hovedstaden;2024-11-01;9;
1082;Midtjylland;2024-11-01;1;
1085;Sjælland;2024-11-01;5;
1083;Syddanmark;2024-11-01;4;
1084;Hovedstaden;2024-11-02;11;
1082;Midtjylland;2024-11-02;1;
1085;Sjælland;2024-11-02;3;
1083;Syddanmark;2024-11-02;5;
1084;Hovedstaden;2024-11-03;8;
1082;Midtjylland;2024-11-03;1;
1081;Nordjylland;2024-11-03;5;
1085;Sjælland;2024-11-03;5;
1083;Syddanmark;2024-11-03;4;
1084;Hovedstaden;2024-11-04;7;
1082;Midtjylland;2024-11-04;1;
1081;Nordjylland;2024-11-04;2;
1085;Sjælland;2024-11-04;4;
1083;Syddanmark;2024-11-04;3;
1084;Hovedstaden;2024-11-05;5;
1082;Midtjylland;2024-11-05;1;
1081;Nordjylland;2024-11-05;2;
1085;Sjælland;2024-11-05;6;
1083;Syddanmark;2024-11-05;3;
1084;Hovedstaden;2024-11-06;7;
1081;Nordjylland;2024-11-06;3;
1085;Sjælland;2024-11-06;5;
1083;Syddanmark;2024-11-06;4;
1084;Hovedstaden;2024-11-07;5;
1082;Midtjylland;2024-11-07;1;
1081;Nordjylland;2024-11-07;1;
1085;Sjælland;2024-11-07;6;
1083;Syddanmark;2024-11-07;8;
1084;Hovedstaden;2024-11-08;6;
1082;Midtjylland;2024-11-08;1;
1081;Nordjylland;2024-11-08;1;
1085;Sjælland;2024-11-08;5;
1083;Syddanmark;2024-11-08;5;
1084;Hovedstaden;2024-11-09;6;
1082;Midtjylland;2024-11-09;1;
1085;Sjælland;2024-11-09;5;
1083;Syddanmark;2024-11-09;3;
1084;Hovedstaden;2024-11-10;4;
1081;Nordjylland;2024-11-10;1;
1085;Sjælland;2024-11-10;4;
1083;Syddanmark;2024-11-10;2;
1084;Hovedstaden;2024-11-11;9;
1082;Midtjylland;2024-11-11;1;
1085;Sjælland;2024-11-11;5;
1083;Syddanmark;2024-11-11;6;
1084;Hovedstaden;2024-11-12;2;
1082;Midtjylland;2024-11-12;2;
1081;Nordjylland;2024-11-12;1;
1085;Sjælland;2024-11-12;2;
1083;Syddanmark;2024-11-12;3;
1084;Hovedstaden;2024-11-13;3;
1082;Midtjylland;2024-11-13;2;
1081;Nordjylland;2024-11-13;1;
1085;Sjælland;2024-11-13;4;
1083;Syddanmark;2024-11-13;2;
1084;Hovedstaden;2024-11-14;10;
1082;Midtjylland;2024-11-14;2;
1081;Nordjylland;2024-11-14;1;
1085;Sjælland;2024-11-14;3;
1083;Syddanmark;2024-11-14;8;
1084;Hovedstaden;2024-11-15;3;
1085;Sjælland;2024-11-15;7;
1083;Syddanmark;2024-11-15;4;
1084;Hovedstaden;2024-11-16;2;
1082;Midtjylland;2024-11-16;1;
1085;Sjælland;2024-11-16;3;
1083;Syddanmark;2024-11-16;1;
1084;Hovedstaden;2024-11-17;5;
1082;Midtjylland;2024-11-17;1;
1085;Sjælland;2024-11-17;7;
1083;Syddanmark;2024-11-17;2;
1084;Hovedstaden;2024-11-18;4;
1085;Sjælland;2024-11-18;8;
1083;Syddanmark;2024-11-18;1;
1084;Hovedstaden;2024-11-19;1;
1082;Midtjylland;2024-11-19;1;
1081;Nordjylland;2024-11-19;1;
1085;Sjælland;2024-11-19;4;
1083;Syddanmark;2024-11-19;4;
1084;Hovedstaden;2024-11-20;5;
1082;Midtjylland;2024-11-20;2;
1085;Sjælland;2024-11-20;5;
1083;Syddanmark;2024-11-20;2;
1084;Hovedstaden;2024-11-21;5;
1082;Midtjylland;2024-11-21;1;
1085;Sjælland;2024-11-21;6;
1083;Syddanmark;2024-11-21;3;
1084;Hovedstaden;2024-11-22;9;
1082;Midtjylland;2024-11-22;1;
1081;Nordjylland;2024-11-22;1;
1085;Sjælland;2024-11-22;3;
1083;Syddanmark;2024-11-22;4;
1084;Hovedstaden;2024-11-23;7;
1085;Sjælland;2024-11-23;2;
1083;Syddanmark;2024-11-23;1;
1084;Hovedstaden;2024-11-24;8;
1082;Midtjylland;2024-11-24;1;
1085;Sjælland;2024-11-24;3;
1083;Syddanmark;2024-11-24;5;
1084;Hovedstaden;2024-11-25;3;
1082;Midtjylland;2024-11-25;1;
1081;Nordjylland;2024-11-25;1;
1085;Sjælland;2024-11-25;6;
1083;Syddanmark;2024-11-25;4;
1084;Hovedstaden;2024-11-26;3;
1082;Midtjylland;2024-11-26;1;
1085;Sjælland;2024-11-26;6;
1083;Syddanmark;2024-11-26;3;
1084;Hovedstaden;2024-11-27;3;
1081;Nordjylland;2024-11-27;1;
1085;Sjælland;2024-11-27;7;
1083;Syddanmark;2024-11-27;4;
1084;Hovedstaden;2024-11-28;4;
1085;Sjælland;2024-11-28;9;
1084;Hovedstaden;2024-11-29;6;
1082;Midtjylland;2024-11-29;1;
1081;Nordjylland;2024-11-29;1;
1085;Sjælland;2024-11-29;8;
1083;Syddanmark;2024-11-29;4;
1084;Hovedstaden;2024-11-30;3;
1082;Midtjylland;2024-11-30;1;
1085;Sjælland;2024-11-30;8;
1083;Syddanmark;2024-11-30;1;
1084;Hovedstaden;2024-12-01;7;
1082;Midtjylland;2024-12-01;1;
1085;Sjælland;2024-12-01;4;
1083;Syddanmark;2024-12-01;4;
1084;Hovedstaden;2024-12-02;11;
1082;Midtjylland;2024-12-02;4;
1081;Nordjylland;2024-12-02;3;
1085;Sjælland;2024-12-02;5;
1083;Syddanmark;2024-12-02;4;
1084;Hovedstaden;2024-12-03;12;
1082;Midtjylland;2024-12-03;2;
1081;Nordjylland;2024-12-03;1;
1085;Sjælland;2024-12-03;5;
1083;Syddanmark;2024-12-03;1;
1084;Hovedstaden;2024-12-04;8;
1082;Midtjylland;2024-12-04;2;
1085;Sjælland;2024-12-04;6;
1083;Syddanmark;2024-12-04;2;
1084;Hovedstaden;2024-12-05;4;
1082;Midtjylland;2024-12-05;3;
1081;Nordjylland;2024-12-05;3;
1085;Sjælland;2024-12-05;5;
1083;Syddanmark;2024-12-05;2;
1084;Hovedstaden;2024-12-06;5;
1082;Midtjylland;2024-12-06;2;
1081;Nordjylland;2024-12-06;2;
1085;Sjælland;2024-12-06;3;
1083;Syddanmark;2024-12-06;6;
1084;Hovedstaden;2024-12-07;10;
1085;Sjælland;2024-12-07;5;
1083;Syddanmark;2024-12-07;5;
1084;Hovedstaden;2024-12-08;8;
1082;Midtjylland;2024-12-08;4;
1081;Nordjylland;2024-12-08;2;
1085;Sjælland;2024-12-08;3;
1083;Syddanmark;2024-12-08;6;
1084;Hovedstaden;2024-12-09;10;
1082;Midtjylland;2024-12-09;2;
1085;Sjælland;2024-12-09;2;
1083;Syddanmark;2024-12-09;2;
1084;Hovedstaden;2024-12-10;6;
1082;Midtjylland;2024-12-10;2;
1085;Sjælland;2024-12-10;2;
1083;Syddanmark;2024-12-10;4;
1084;Hovedstaden;2024-12-11;6;
1082;Midtjylland;2024-12-11;1;
1085;Sjælland;2024-12-11;6;
1083;Syddanmark;2024-12-11;4;
1084;Hovedstaden;2024-12-12;9;
1081;Nordjylland;2024-12-12;2;
1085;Sjælland;2024-12-12;9;
1083;Syddanmark;2024-12-12;5;
1084;Hovedstaden;2024-12-13;10;
1082;Midtjylland;2024-12-13;3;
1081;Nordjylland;2024-12-13;1;
1085;Sjælland;2024-12-13;5;
1083;Syddanmark;2024-12-13;3;
1084;Hovedstaden;2024-12-14;6;
1082;Midtjylland;2024-12-14;2;
1081;Nordjylland;2024-12-14;1;
1085;Sjælland;2024-12-14;1;
1083;Syddanmark;2024-12-14;4;
1084;Hovedstaden;2024-12-15;11;
1082;Midtjylland;2024-12-15;1;
1081;Nordjylland;2024-12-15;3;
1085;Sjælland;2024-12-15;6;
1083;Syddanmark;2024-12-15;5;
1084;Hovedstaden;2024-12-16;11;
1082;Midtjylland;2024-12-16;2;
1081;Nordjylland;2024-12-16;1;
1085;Sjælland;2024-12-16;5;
1083;Syddanmark;2024-12-16;7;
1084;Hovedstaden;2024-12-17;8;
1082;Midtjylland;2024-12-17;2;
1081;Nordjylland;2024-12-17;5;
1085;Sjælland;2024-12-17;9;
1083;Syddanmark;2024-12-17;3;
1084;Hovedstaden;2024-12-18;9;
1082;Midtjylland;2024-12-18;2;
1081;Nordjylland;2024-12-18;2;
1085;Sjælland;2024-12-18;2;
1083;Syddanmark;2024-12-18;3;
1084;Hovedstaden;2024-12-19;11;
1082;Midtjylland;2024-12-19;2;
1081;Nordjylland;2024-12-19;2;
1085;Sjælland;2024-12-19;5;
1083;Syddanmark;2024-12-19;2;
1084;Hovedstaden;2024-12-20;6;
1082;Midtjylland;2024-12-20;4;
1085;Sjælland;2024-12-20;8;
1083;Syddanmark;2024-12-20;2;
1084;Hovedstaden;2024-12-21;7;
1082;Midtjylland;2024-12-21;1;
1085;Sjælland;2024-12-21;4;
1083;Syddanmark;2024-12-21;6;
1084;Hovedstaden;2024-12-22;7;
1082;Midtjylland;2024-12-22;4;
1081;Nordjylland;2024-12-22;3;
1085;Sjælland;2024-12-22;4;
1083;Syddanmark;2024-12-22;2;
1084;Hovedstaden;2024-12-23;5;
1081;Nordjylland;2024-12-23;2;
1085;Sjælland;2024-12-23;1;
1083;Syddanmark;2024-12-23;1;
1084;Hovedstaden;2024-12-24;7;
1082;Midtjylland;2024-12-24;5;
1085;Sjælland;2024-12-24;2;
1083;Syddanmark;2024-12-24;3;
1084;Hovedstaden;2024-12-25;2;
1082;Midtjylland;2024-12-25;1;
1081;Nordjylland;2024-12-25;3;
1085;Sjælland;2024-12-25;3;
1083;Syddanmark;2024-12-25;2;
1084;Hovedstaden;2024-12-26;5;
1082;Midtjylland;2024-12-26;2;
1081;Nordjylland;2024-12-26;2;
1085;Sjælland;2024-12-26;3;
1083;Syddanmark;2024-12-26;4;
1084;Hovedstaden;2024-12-27;11;
1082;Midtjylland;2024-12-27;3;
1085;Sjælland;2024-12-27;7;
1083;Syddanmark;2024-12-27;5;
1084;Hovedstaden;2024-12-28;12;
1081;Nordjylland;2024-12-28;2;
1085;Sjælland;2024-12-28;5;
1083;Syddanmark;2024-12-28;3;
1084;Hovedstaden;2024-12-29;7;
1082;Midtjylland;2024-12-29;4;
1085;Sjælland;2024-12-29;4;
1083;Syddanmark;2024-12-29;3;
1084;Hovedstaden;2024-12-30;7;
1082;Midtjylland;2024-12-30;2;
1085;Sjælland;2024-12-30;7;
1083;Syddanmark;2024-12-30;4;
1084;Hovedstaden;2024-12-31;4;
1082;Midtjylland;2024-12-31;2;
1081;Nordjylland;2024-12-31;1;
1083;Syddanmark;2024-12-31;4;
1084;Hovedstaden;2025-01-01;5;
1082;Midtjylland;2025-01-01;2;
1081;Nordjylland;2025-01-01;2;
1085;Sjælland;2025-01-01;3;
1083;Syddanmark;2025-01-01;1;
1084;Hovedstaden;2025-01-02;6;
1082;Midtjylland;2025-01-02;2;
1081;Nordjylland;2025-01-02;3;
1085;Sjælland;2025-01-02;6;
1083;Syddanmark;2025-01-02;3;
1084;Hovedstaden;2025-01-03;8;
1082;Midtjylland;2025-01-03;2;
1081;Nordjylland;2025-01-03;1;
1085;Sjælland;2025-01-03;7;
1083;Syddanmark;2025-01-03;2;
1084;Hovedstaden;2025-01-04;4;
1082;Midtjylland;2025-01-04;3;
1081;Nordjylland;2025-01-04;2;
1085;Sjælland;2025-01-04;5;
1083;Syddanmark;2025-01-04;6;
1084;Hovedstaden;2025-01-05;9;
1082;Midtjylland;2025-01-05;1;
1081;Nordjylland;2025-01-05;5;
1085;Sjælland;2025-01-05;2;
1083;Syddanmark;2025-01-05;1;
1084;Hovedstaden;2025-01-06;4;
1082;Midtjylland;2025-01-06;3;
1081;Nordjylland;2025-01-06;4;
1085;Sjælland;2025-01-06;2;
1083;Syddanmark;2025-01-06;4;
1084;Hovedstaden;2025-01-07;4;
1081;Nordjylland;2025-01-07;2;
1085;Sjælland;2025-01-07;4;
1083;Syddanmark;2025-01-07;5;
1084;Hovedstaden;2025-01-08;3;
1081;Nordjylland;2025-01-08;2;
1085;Sjælland;2025-01-08;1;
1083;Syddanmark;2025-01-08;3;
1084;Hovedstaden;2025-01-09;4;
1081;Nordjylland;2025-01-09;1;
1085;Sjælland;2025-01-09;6;
1083;Syddanmark;2025-01-09;4;
1084;Hovedstaden;2025-01-10;5;
1082;Midtjylland;2025-01-10;4;
1083;Syddanmark;2025-01-10;2;
1084;Hovedstaden;2025-01-11;8;
1082;Midtjylland;2025-01-11;4;
1081;Nordjylland;2025-01-11;3;
1083;Syddanmark;2025-01-11;4;
1084;Hovedstaden;2025-01-12;7;
1081;Nordjylland;2025-01-12;3;
1085;Sjælland;2025-01-12;3;
1083;Syddanmark;2025-01-12;1;
1084;Hovedstaden;2025-01-13;6;
1082;Midtjylland;2025-01-13;1;
1081;Nordjylland;2025-01-13;1;
1085;Sjælland;2025-01-13;6;
1083;Syddanmark;2025-01-13;1;
1084;Hovedstaden;2025-01-14;1;
1082;Midtjylland;2025-01-14;1;
1081;Nordjylland;2025-01-14;2;
1085;Sjælland;2025-01-14;2;
1083;Syddanmark;2025-01-14;2;
1084;Hovedstaden;2025-01-15;2;
1085;Sjælland;2025-01-15;3;
1083;Syddanmark;2025-01-15;2;
1084;Hovedstaden;2025-01-16;4;
1082;Midtjylland;2025-01-16;2;
1081;Nordjylland;2025-01-16;1;
1085;Sjælland;2025-01-16;2;
1083;Syddanmark;2025-01-16;1;
1084;Hovedstaden;2025-01-17;3;
1082;Midtjylland;2025-01-17;1;
1085;Sjælland;2025-01-17;1;
1083;Syddanmark;2025-01-17;2;
1082;Midtjylland;2025-01-18;1;
1081;Nordjylland;2025-01-18;2;
1085;Sjælland;2025-01-18;2;
1083;Syddanmark;2025-01-18;1;
1084;Hovedstaden;2025-01-19;2;
1082;Midtjylland;2025-01-19;1;
1085;Sjælland;2025-01-19;3;
1084;Hovedstaden;2025-01-20;4;
1081;Nordjylland;2025-01-20;2;
1085;Sjælland;2025-01-20;1;
1083;Syddanmark;2025-01-20;2;
1082;Midtjylland;2025-01-21;1;
1085;Sjælland;2025-01-21;2;
1083;Syddanmark;2025-01-21;1;
1084;Hovedstaden;2025-01-22;5;
1081;Nordjylland;2025-01-22;1;
1085;Sjælland;2025-01-22;4;
1083;Syddanmark;2025-01-22;2;
1084;Hovedstaden;2025-01-23;3;
1081;Nordjylland;2025-01-23;2;
1085;Sjælland;2025-01-23;4;
1083;Syddanmark;2025-01-23;3;
1084;Hovedstaden;2025-01-24;4;
1082;Midtjylland;2025-01-24;1;
1081;Nordjylland;2025-01-24;1;
1085;Sjælland;2025-01-24;3;
1083;Syddanmark;2025-01-24;2;
1084;Hovedstaden;2025-01-25;1;
1082;Midtjylland;2025-01-25;1;
1085;Sjælland;2025-01-25;2;
1084;Hovedstaden;2025-01-26;3;
1081;Nordjylland;2025-01-26;2;
1085;Sjælland;2025-01-26;2;
1083;Syddanmark;2025-01-26;2;
1084;Hovedstaden;2025-01-27;4;
1085;Sjælland;2025-01-27;6;
1084;Hovedstaden;2025-01-28;2;
1082;Midtjylland;2025-01-28;1;
1081;Nordjylland;2025-01-28;2;
1085;Sjælland;2025-01-28;5;
1083;Syddanmark;2025-01-28;2;
1084;Hovedstaden;2025-01-29;3;
1081;Nordjylland;2025-01-29;2;
1085;Sjælland;2025-01-29;4;
1083;Syddanmark;2025-01-29;2;
1084;Hovedstaden;2025-01-30;3;
1081;Nordjylland;2025-01-30;3;
1085;Sjælland;2025-01-30;2;
1083;Syddanmark;2025-01-30;1;
1084;Hovedstaden;2025-01-31;4;
1082;Midtjylland;2025-01-31;1;
1081;Nordjylland;2025-01-31;2;
1085;Sjælland;2025-01-31;2;
1083;Syddanmark;2025-01-31;4;
1084;Hovedstaden;2025-02-01;2;
1082;Midtjylland;2025-02-01;2;
1083;Syddanmark;2025-02-01;3;
1084;Hovedstaden;2025-02-02;2;
1085;Sjælland;2025-02-02;3;
1083;Syddanmark;2025-02-02;2;
1084;Hovedstaden;2025-02-03;4;
1082;Midtjylland;2025-02-03;2;
1081;Nordjylland;2025-02-03;1;
1085;Sjælland;2025-02-03;1;
1084;Hovedstaden;2025-02-04;1;
1082;Midtjylland;2025-02-04;1;
1085;Sjælland;2025-02-04;2;
1083;Syddanmark;2025-02-04;1;
1084;Hovedstaden;2025-02-05;3;
1082;Midtjylland;2025-02-05;1;
1081;Nordjylland;2025-02-05;1;
1085;Sjælland;2025-02-05;2;
1084;Hovedstaden;2025-02-06;3;
1082;Midtjylland;2025-02-06;1;
1081;Nordjylland;2025-02-06;2;
1085;Sjælland;2025-02-06;5;
1083;Syddanmark;2025-02-06;3;
1084;Hovedstaden;2025-02-07;3;
1082;Midtjylland;2025-02-07;1;
1081;Nordjylland;2025-02-07;3;
1085;Sjælland;2025-02-07;3;
1083;Syddanmark;2025-02-07;3;
1084;Hovedstaden;2025-02-08;5;
1081;Nordjylland;2025-02-08;1;
1083;Syddanmark;2025-02-08;1;
1082;Midtjylland;2025-02-09;3;
1085;Sjælland;2025-02-09;1;
1083;Syddanmark;2025-02-09;4;
1084;Hovedstaden;2025-02-10;3;
1082;Midtjylland;2025-02-10;1;
1081;Nordjylland;2025-02-10;1;
1085;Sjælland;2025-02-10;1;
1083;Syddanmark;2025-02-10;3;
1084;Hovedstaden;2025-02-11;2;
1082;Midtjylland;2025-02-11;1;
1085;Sjælland;2025-02-11;2;
1083;Syddanmark;2025-02-11;3;
1084;Hovedstaden;2025-02-12;1;
1082;Midtjylland;2025-02-12;2;
1081;Nordjylland;2025-02-12;2;
1085;Sjælland;2025-02-12;1;
1083;Syddanmark;2025-02-12;4;
1081;Nordjylland;2025-02-13;2;
1085;Sjælland;2025-02-13;1;
1083;Syddanmark;2025-02-13;3;
1084;Hovedstaden;2025-02-14;4;
1082;Midtjylland;2025-02-14;1;
1081;Nordjylland;2025-02-14;2;
1083;Syddanmark;2025-02-14;7;
1084;Hovedstaden;2025-02-15;1;
1082;Midtjylland;2025-02-15;1;
1081;Nordjylland;2025-02-15;1;
1085;Sjælland;2025-02-15;4;
1083;Syddanmark;2025-02-15;2;
1084;Hovedstaden;2025-02-16;3;
1085;Sjælland;2025-02-16;3;
1083;Syddanmark;2025-02-16;2;
1084;Hovedstaden;2025-02-17;2;
1081;Nordjylland;2025-02-17;1;
1085;Sjælland;2025-02-17;2;
1083;Syddanmark;2025-02-17;3;
1085;Sjælland;2025-02-18;3;
1083;Syddanmark;2025-02-18;4;
1084;Hovedstaden;2025-02-19;1;
1082;Midtjylland;2025-02-19;1;
1085;Sjælland;2025-02-19;4;
1083;Syddanmark;2025-02-19;2;
1084;Hovedstaden;2025-02-20;4;
1082;Midtjylland;2025-02-20;1;
1081;Nordjylland;2025-02-20;2;
1085;Sjælland;2025-02-20;2;
1083;Syddanmark;2025-02-20;2;
1084;Hovedstaden;2025-02-21;3;
1082;Midtjylland;2025-02-21;3;
1081;Nordjylland;2025-02-21;3;
1083;Syddanmark;2025-02-21;1;
1084;Hovedstaden;2025-02-22;5;
1085;Sjælland;2025-02-22;1;
1083;Syddanmark;2025-02-22;2;
1084;Hovedstaden;2025-02-23;2;
1081;Nordjylland;2025-02-23;1;
1085;Sjælland;2025-02-23;3;
1083;Syddanmark;2025-02-23;2;
1084;Hovedstaden;2025-02-24;3;
1082;Midtjylland;2025-02-24;1;
1081;Nordjylland;2025-02-24;2;
1085;Sjælland;2025-02-24;1;
1083;Syddanmark;2025-02-24;1;
1084;Hovedstaden;2025-02-25;5;
1081;Nordjylland;2025-02-25;1;
1085;Sjælland;2025-02-25;1;
1083;Syddanmark;2025-02-25;1;
1084;Hovedstaden;2025-02-26;4;
1082;Midtjylland;2025-02-26;2;
1081;Nordjylland;2025-02-26;1;
1085;Sjælland;2025-02-26;1;
1083;Syddanmark;2025-02-26;3;
1084;Hovedstaden;2025-02-27;6;
1082;Midtjylland;2025-02-27;1;
1081;Nordjylland;2025-02-27;3;
1085;Sjælland;2025-02-27;3;
1083;Syddanmark;2025-02-27;5;
1084;Hovedstaden;2025-02-28;4;
1083;Syddanmark;2025-02-28;2;
1084;Hovedstaden;2025-03-01;2;
1083;Syddanmark;2025-03-01;2;
1084;Hovedstaden;2025-03-02;2;
1081;Nordjylland;2025-03-02;1;
1083;Syddanmark;2025-03-02;4;
1084;Hovedstaden;2025-03-03;7;
1081;Nordjylland;2025-03-03;2;
1085;Sjælland;2025-03-03;1;
1083;Syddanmark;2025-03-03;1;
1084;Hovedstaden;2025-03-04;6;
1081;Nordjylland;2025-03-04;1;
1085;Sjælland;2025-03-04;1;
1083;Syddanmark;2025-03-04;2;
1084;Hovedstaden;2025-03-05;3;
1082;Midtjylland;2025-03-05;1;
1081;Nordjylland;2025-03-05;1;
1085;Sjælland;2025-03-05;1;
1083;Syddanmark;2025-03-05;4;
1084;Hovedstaden;2025-03-06;3;
1082;Midtjylland;2025-03-06;2;
1085;Sjælland;2025-03-06;1;
1083;Syddanmark;2025-03-06;4;
1082;Midtjylland;2025-03-07;3;
1081;Nordjylland;2025-03-07;3;
1083;Syddanmark;2025-03-07;1;
1081;Nordjylland;2025-03-08;3;
1085;Sjælland;2025-03-08;1;
1083;Syddanmark;2025-03-08;2;
1084;Hovedstaden;2025-03-09;1;
1081;Nordjylland;2025-03-09;3;
1085;Sjælland;2025-03-09;1;
1084;Hovedstaden;2025-03-10;3;
1082;Midtjylland;2025-03-10;1;
1085;Sjælland;2025-03-10;3;
1083;Syddanmark;2025-03-10;5;
1084;Hovedstaden;2025-03-11;2;
1082;Midtjylland;2025-03-11;1;
1081;Nordjylland;2025-03-11;2;
1085;Sjælland;2025-03-11;1;
1083;Syddanmark;2025-03-11;2;
1084;Hovedstaden;2025-03-12;1;
1085;Sjælland;2025-03-12;1;
1083;Syddanmark;2025-03-12;5;
1084;Hovedstaden;2025-03-13;3;
1081;Nordjylland;2025-03-13;2;
1085;Sjælland;2025-03-13;1;
1083;Syddanmark;2025-03-13;3;
1084;Hovedstaden;2025-03-14;1;
1082;Midtjylland;2025-03-14;1;
1081;Nordjylland;2025-03-14;1;
1085;Sjælland;2025-03-14;1;
1083;Syddanmark;2025-03-14;4;
1084;Hovedstaden;2025-03-15;2;
1082;Midtjylland;2025-03-15;1;
1081;Nordjylland;2025-03-15;3;
1085;Sjælland;2025-03-15;2;
1084;Hovedstaden;2025-03-16;4;
1082;Midtjylland;2025-03-16;2;
1081;Nordjylland;2025-03-16;1;
1085;Sjælland;2025-03-16;4;
1083;Syddanmark;2025-03-16;4;
1084;Hovedstaden;2025-03-17;3;
1082;Midtjylland;2025-03-17;2;
1081;Nordjylland;2025-03-17;1;
1085;Sjælland;2025-03-17;1;
1083;Syddanmark;2025-03-17;2;
1081;Nordjylland;2025-03-18;1;
1085;Sjælland;2025-03-18;5;
1083;Syddanmark;2025-03-18;3;
1084;Hovedstaden;2025-03-19;4;
1082;Midtjylland;2025-03-19;1;
1081;Nordjylland;2025-03-19;1;
1085;Sjælland;2025-03-19;2;
1083;Syddanmark;2025-03-19;1;
1084;Hovedstaden;2025-03-20;2;
1082;Midtjylland;2025-03-20;2;
1081;Nordjylland;2025-03-20;2;
1085;Sjælland;2025-03-20;1;
1084;Hovedstaden;2025-03-21;6;
1081;Nordjylland;2025-03-21;1;
1085;Sjælland;2025-03-21;3;
1083;Syddanmark;2025-03-21;1;
1081;Nordjylland;2025-03-22;2;
1083;Syddanmark;2025-03-22;2;
1084;Hovedstaden;2025-03-23;4;
1085;Sjælland;2025-03-23;2;
1083;Syddanmark;2025-03-23;2;
1084;Hovedstaden;2025-03-24;2;
1081;Nordjylland;2025-03-24;1;
1085;Sjælland;2025-03-24;1;
1083;Syddanmark;2025-03-24;4;
1084;Hovedstaden;2025-03-25;3;
1085;Sjælland;2025-03-25;1;
1084;Hovedstaden;2025-03-26;2;
1081;Nordjylland;2025-03-26;1;
1085;Sjælland;2025-03-26;2;
1084;Hovedstaden;2025-03-27;3;
1083;Syddanmark;2025-03-27;2;
1084;Hovedstaden;2025-03-28;2;
1085;Sjælland;2025-03-28;1;
1083;Syddanmark;2025-03-28;1;
1084;Hovedstaden;2025-03-29;3;
1082;Midtjylland;2025-03-29;1;
1081;Nordjylland;2025-03-29;1;
1084;Hovedstaden;2025-03-30;1;
1084;Hovedstaden;2025-03-31;3;
1085;Sjælland;2025-03-31;1;
1083;Syddanmark;2025-03-31;2;
1084;Hovedstaden;2025-04-01;3;
1085;Sjælland;2025-04-01;1;
1083;Syddanmark;2025-04-02;1;
1084;Hovedstaden;2025-04-03;1;
1084;Hovedstaden;2025-04-05;3;
1084;Hovedstaden;2025-04-06;2;
1083;Syddanmark;2025-04-06;1;
1084;Hovedstaden;2025-04-07;4;
1081;Nordjylland;2025-04-07;1;
1083;Syddanmark;2025-04-07;1;
1085;Sjælland;2025-04-08;1;
1083;Syddanmark;2025-04-08;1;
1085;Sjælland;2025-04-09;3;
1084;Hovedstaden;2025-04-10;3;
1081;Nordjylland;2025-04-10;1;
1085;Sjælland;2025-04-10;1;
1084;Hovedstaden;2025-04-11;1;
1081;Nordjylland;2025-04-11;1;
1084;Hovedstaden;2025-04-12;2;
1085;Sjælland;2025-04-12;2;
1083;Syddanmark;2025-04-12;1;
1084;Hovedstaden;2025-04-13;4;
1084;Hovedstaden;2025-04-14;3;
1083;Syddanmark;2025-04-14;2;
1084;Hovedstaden;2025-04-15;1;
1082;Midtjylland;2025-04-15;1;
1083;Syddanmark;2025-04-15;1;
1084;Hovedstaden;2025-04-16;1;
1081;Nordjylland;2025-04-16;1;
1083;Syddanmark;2025-04-16;1;
1084;Hovedstaden;2025-04-17;2;
1085;Sjælland;2025-04-17;1;
1084;Hovedstaden;2025-04-18;3;
1082;Midtjylland;2025-04-18;1;
1081;Nordjylland;2025-04-18;1;
1085;Sjælland;2025-04-18;1;
1084;Hovedstaden;2025-04-19;2;
1081;Nordjylland;2025-04-19;1;
1084;Hovedstaden;2025-04-20;3;
1081;Nordjylland;2025-04-20;1;
1084;Hovedstaden;2025-04-21;2;
1082;Midtjylland;2025-04-21;1;
1085;Sjælland;2025-04-21;1;
1084;Hovedstaden;2025-04-22;2;
1082;Midtjylland;2025-04-22;1;
1085;Sjælland;2025-04-22;2;
1084;Hovedstaden;2025-04-23;1;
1083;Syddanmark;2025-04-23;2;
1084;Hovedstaden;2025-04-24;1;
1081;Nordjylland;2025-04-24;2;
1083;Syddanmark;2025-04-24;2;
1083;Syddanmark;2025-04-25;2;
1084;Hovedstaden;2025-04-26;3;
1085;Sjælland;2025-04-26;1;
1084;Hovedstaden;2025-04-27;1;
1082;Midtjylland;2025-04-27;1;
1081;Nordjylland;2025-04-27;1;
1085;Sjælland;2025-04-27;1;
1084;Hovedstaden;2025-04-28;5;
1085;Sjælland;2025-04-28;1;
