"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2025-10-21T10:00:08.562"
1083;Syddanmark;2023-11-26;F;15;0;6;9141;3407121;66395;
1084;Hovedstaden;2023-11-26;M;15;2;10;9143;3407136;66405;
1082;Midtjylland;2023-11-26;M;15;2;8;9145;3407151;66413;
1081;Nordjylland;2023-11-26;M;9;0;4;9145;3407160;66417;
1085;Sjælland;2023-11-26;M;19;3;13;9148;3407179;66430;
1083;Syddanmark;2023-11-26;M;13;0;10;9148;3407192;66440;
1084;Hovedstaden;2023-11-27;F;79;3;13;9151;3407271;66453;
1082;Midtjylland;2023-11-27;F;18;0;4;9151;3407289;66457;
1081;Nordjylland;2023-11-27;F;8;0;5;9151;3407297;66462;
1085;Sjælland;2023-11-27;F;35;1;9;9152;3407332;66471;
1083;Syddanmark;2023-11-27;F;30;2;11;9154;3407362;66482;
1084;Hovedstaden;2023-11-27;M;59;0;14;9154;3407421;66496;
1082;Midtjylland;2023-11-27;M;21;2;12;9156;3407442;66508;
1081;Nordjylland;2023-11-27;M;7;0;4;9156;3407449;66512;
1085;Sjælland;2023-11-27;M;34;0;9;9156;3407483;66521;
1083;Syddanmark;2023-11-27;M;28;4;16;9160;3407511;66537;
1084;Hovedstaden;2023-11-28;F;86;2;10;9162;3407597;66547;
1082;Midtjylland;2023-11-28;F;30;0;8;9162;3407627;66555;
1081;Nordjylland;2023-11-28;F;13;1;2;9163;3407640;66557;
1085;Sjælland;2023-11-28;F;41;4;11;9167;3407681;66568;
1083;Syddanmark;2023-11-28;F;31;0;7;9167;3407712;66575;
1084;Hovedstaden;2023-11-28;M;50;2;12;9169;3407762;66587;
1082;Midtjylland;2023-11-28;M;20;0;13;9169;3407782;66600;
1081;Nordjylland;2023-11-28;M;10;0;5;9169;3407792;66605;
1085;Sjælland;2023-11-28;M;30;1;10;9170;3407822;66615;
1083;Syddanmark;2023-11-28;M;23;2;11;9172;3407845;66626;
1084;Hovedstaden;2023-11-29;F;94;1;13;9173;3407939;66639;
1082;Midtjylland;2023-11-29;F;30;0;7;9173;3407969;66646;
1081;Nordjylland;2023-11-29;F;11;0;5;9173;3407980;66651;
1085;Sjælland;2023-11-29;F;26;1;9;9174;3408006;66660;
1083;Syddanmark;2023-11-29;F;36;0;9;9174;3408042;66669;
1084;Hovedstaden;2023-11-29;M;66;1;17;9175;3408108;66686;
1082;Midtjylland;2023-11-29;M;25;1;7;9176;3408133;66693;
1081;Nordjylland;2023-11-29;M;12;2;11;9178;3408145;66704;
1085;Sjælland;2023-11-29;M;22;0;4;9178;3408167;66708;
1083;Syddanmark;2023-11-29;M;23;3;10;9181;3408190;66718;
1084;Hovedstaden;2023-11-30;F;84;1;21;9182;3408274;66739;
1082;Midtjylland;2023-11-30;F;27;1;5;9183;3408301;66744;
1081;Nordjylland;2023-11-30;F;17;0;9;9183;3408318;66753;
1085;Sjælland;2023-11-30;F;35;2;13;9185;3408353;66766;
1083;Syddanmark;2023-11-30;F;36;2;9;9187;3408389;66775;
1084;Hovedstaden;2023-11-30;M;71;0;13;9187;3408460;66788;
1082;Midtjylland;2023-11-30;M;25;3;14;9190;3408485;66802;
1081;Nordjylland;2023-11-30;M;11;0;5;9190;3408496;66807;
1085;Sjælland;2023-11-30;M;25;2;8;9192;3408521;66815;
1083;Syddanmark;2023-11-30;M;33;1;16;9193;3408554;66831;
1084;Hovedstaden;2023-12-01;F;88;0;14;9193;3408642;66845;
1082;Midtjylland;2023-12-01;F;39;2;13;9195;3408681;66858;
1081;Nordjylland;2023-12-01;F;6;0;3;9195;3408687;66861;
1085;Sjælland;2023-12-01;F;26;0;6;9195;3408713;66867;
1083;Syddanmark;2023-12-01;F;28;0;7;9195;3408741;66874;
1084;Hovedstaden;2023-12-01;M;69;4;19;9199;3408810;66893;
1082;Midtjylland;2023-12-01;M;21;1;11;9200;3408831;66904;
1081;Nordjylland;2023-12-01;M;14;0;5;9200;3408845;66909;
1085;Sjælland;2023-12-01;M;27;1;11;9201;3408872;66920;
1083;Syddanmark;2023-12-01;M;28;1;11;9202;3408900;66931;
1084;Hovedstaden;2023-12-02;F;36;1;16;9203;3408936;66947;
1082;Midtjylland;2023-12-02;F;12;0;8;9203;3408948;66955;
1081;Nordjylland;2023-12-02;F;8;0;3;9203;3408956;66958;
1085;Sjælland;2023-12-02;F;16;1;9;9204;3408972;66967;
1083;Syddanmark;2023-12-02;F;22;0;13;9204;3408994;66980;
1084;Hovedstaden;2023-12-02;M;27;2;9;9206;3409021;66989;
1082;Midtjylland;2023-12-02;M;12;0;6;9206;3409033;66995;
1081;Nordjylland;2023-12-02;M;16;0;7;9206;3409049;67002;
1085;Sjælland;2023-12-02;M;9;0;4;9206;3409058;67006;
1083;Syddanmark;2023-12-02;M;17;1;11;9207;3409075;67017;
1084;Hovedstaden;2023-12-03;F;32;3;12;9210;3409107;67029;
1082;Midtjylland;2023-12-03;F;19;0;8;9210;3409126;67037;
1081;Nordjylland;2023-12-03;F;7;0;2;9210;3409133;67039;
1085;Sjælland;2023-12-03;F;17;3;8;9213;3409150;67047;
1083;Syddanmark;2023-12-03;F;17;0;5;9213;3409167;67052;
1084;Hovedstaden;2023-12-03;M;28;2;10;9215;3409195;67062;
1082;Midtjylland;2023-12-03;M;10;0;7;9215;3409205;67069;
1081;Nordjylland;2023-12-03;M;8;1;6;9216;3409213;67075;
1085;Sjælland;2023-12-03;M;13;0;7;9216;3409226;67082;
1083;Syddanmark;2023-12-03;M;8;1;7;9217;3409234;67089;
1084;Hovedstaden;2023-12-04;F;116;1;12;9218;3409350;67101;
1082;Midtjylland;2023-12-04;F;36;0;9;9218;3409386;67110;
1081;Nordjylland;2023-12-04;F;12;1;7;9219;3409398;67117;
1085;Sjælland;2023-12-04;F;45;2;10;9221;3409443;67127;
1083;Syddanmark;2023-12-04;F;43;0;6;9221;3409486;67133;
1084;Hovedstaden;2023-12-04;M;82;1;19;9222;3409568;67152;
1082;Midtjylland;2023-12-04;M;23;2;15;9224;3409591;67167;
1081;Nordjylland;2023-12-04;M;18;0;9;9224;3409609;67176;
1085;Sjælland;2023-12-04;M;40;2;14;9226;3409649;67190;
1083;Syddanmark;2023-12-04;M;35;1;12;9227;3409684;67202;
1084;Hovedstaden;2023-12-05;F;113;2;21;9229;3409797;67223;
1082;Midtjylland;2023-12-05;F;25;0;8;9229;3409822;67231;
1081;Nordjylland;2023-12-05;F;12;0;7;9229;3409834;67238;
1085;Sjælland;2023-12-05;F;42;1;13;9230;3409876;67251;
1083;Syddanmark;2023-12-05;F;38;1;8;9231;3409914;67259;
1084;Hovedstaden;2023-12-05;M;85;0;16;9231;3409999;67275;
1082;Midtjylland;2023-12-05;M;26;2;12;9233;3410025;67287;
1081;Nordjylland;2023-12-05;M;14;0;7;9233;3410039;67294;
1085;Sjælland;2023-12-05;M;38;0;13;9233;3410077;67307;
1083;Syddanmark;2023-12-05;M;29;0;7;9233;3410106;67314;
1084;Hovedstaden;2023-12-06;F;122;2;18;9235;3410228;67332;
1082;Midtjylland;2023-12-06;F;31;2;6;9237;3410259;67338;
1081;Nordjylland;2023-12-06;F;16;1;3;9238;3410275;67341;
1085;Sjælland;2023-12-06;F;40;1;12;9239;3410315;67353;
1083;Syddanmark;2023-12-06;F;39;1;11;9240;3410354;67364;
1084;Hovedstaden;2023-12-06;M;77;2;18;9242;3410431;67382;
1082;Midtjylland;2023-12-06;M;26;3;14;9245;3410457;67396;
1081;Nordjylland;2023-12-06;M;12;0;7;9245;3410469;67403;
1085;Sjælland;2023-12-06;M;37;4;15;9249;3410506;67418;
1083;Syddanmark;2023-12-06;M;41;1;20;9250;3410547;67438;
1084;Hovedstaden;2023-12-07;F;121;3;25;9253;3410668;67463;
1082;Midtjylland;2023-12-07;F;33;0;8;9253;3410701;67471;
1081;Nordjylland;2023-12-07;F;16;0;8;9253;3410717;67479;
1085;Sjælland;2023-12-07;F;47;1;14;9254;3410764;67493;
1083;Syddanmark;2023-12-07;F;49;1;6;9255;3410813;67499;
1084;Hovedstaden;2023-12-07;M;95;6;24;9261;3410908;67523;
1082;Midtjylland;2023-12-07;M;28;1;13;9262;3410936;67536;
1081;Nordjylland;2023-12-07;M;11;0;7;9262;3410947;67543;
1085;Sjælland;2023-12-07;M;43;2;14;9264;3410990;67557;
1083;Syddanmark;2023-12-07;M;42;1;15;9265;3411032;67572;
1084;Hovedstaden;2023-12-08;F;121;1;21;9266;3411153;67593;
1082;Midtjylland;2023-12-08;F;33;1;15;9267;3411186;67608;
1081;Nordjylland;2023-12-08;F;13;0;9;9267;3411199;67617;
1085;Sjælland;2023-12-08;F;40;1;13;9268;3411239;67630;
1083;Syddanmark;2023-12-08;F;51;1;16;9269;3411290;67646;
1084;Hovedstaden;2023-12-08;M;87;3;20;9272;3411377;67666;
1082;Midtjylland;2023-12-08;M;33;1;14;9273;3411410;67680;
1081;Nordjylland;2023-12-08;M;14;2;9;9275;3411424;67689;
1085;Sjælland;2023-12-08;M;35;2;13;9277;3411459;67702;
1083;Syddanmark;2023-12-08;M;36;2;10;9279;3411495;67712;
1084;Hovedstaden;2023-12-09;F;34;3;16;9282;3411529;67728;
1082;Midtjylland;2023-12-09;F;14;1;10;9283;3411543;67738;
1081;Nordjylland;2023-12-09;F;8;0;4;9283;3411551;67742;
1085;Sjælland;2023-12-09;F;10;1;6;9284;3411561;67748;
1083;Syddanmark;2023-12-09;F;12;1;9;9285;3411573;67757;
1084;Hovedstaden;2023-12-09;M;41;4;25;9289;3411614;67782;
1082;Midtjylland;2023-12-09;M;17;1;10;9290;3411631;67792;
1081;Nordjylland;2023-12-09;M;7;0;5;9290;3411638;67797;
1085;Sjælland;2023-12-09;M;19;4;12;9294;3411657;67809;
1083;Syddanmark;2023-12-09;M;30;5;17;9299;3411687;67826;
1084;Hovedstaden;2023-12-10;F;41;0;22;9299;3411728;67848;
1082;Midtjylland;2023-12-10;F;21;2;11;9301;3411749;67859;
1081;Nordjylland;2023-12-10;F;11;0;6;9301;3411760;67865;
1085;Sjælland;2023-12-10;F;21;3;12;9304;3411781;67877;
1083;Syddanmark;2023-12-10;F;26;0;12;9304;3411807;67889;
1084;Hovedstaden;2023-12-10;M;43;3;23;9307;3411850;67912;
1082;Midtjylland;2023-12-10;M;18;2;11;9309;3411868;67923;
1081;Nordjylland;2023-12-10;M;8;1;4;9310;3411876;67927;
1085;Sjælland;2023-12-10;M;30;1;21;9311;3411906;67948;
1083;Syddanmark;2023-12-10;M;28;3;21;9314;3411934;67969;
1084;Hovedstaden;2023-12-11;F;146;1;22;9315;3412080;67991;
1082;Midtjylland;2023-12-11;F;29;1;13;9316;3412109;68004;
1081;Nordjylland;2023-12-11;F;15;0;4;9316;3412124;68008;
1085;Sjælland;2023-12-11;F;54;1;16;9317;3412178;68024;
1083;Syddanmark;2023-12-11;F;51;3;12;9320;3412229;68036;
1084;Hovedstaden;2023-12-11;M;122;2;22;9322;3412351;68058;
1082;Midtjylland;2023-12-11;M;30;4;16;9326;3412381;68074;
1081;Nordjylland;2023-12-11;M;13;1;6;9327;3412394;68080;
1085;Sjælland;2023-12-11;M;53;2;16;9329;3412447;68096;
1083;Syddanmark;2023-12-11;M;36;1;15;9330;3412483;68111;
1084;Hovedstaden;2023-12-12;F;134;1;19;9331;3412617;68130;
1082;Midtjylland;2023-12-12;F;30;0;12;9331;3412647;68142;
1081;Nordjylland;2023-12-12;F;10;0;5;9331;3412657;68147;
1085;Sjælland;2023-12-12;F;44;3;9;9334;3412701;68156;
1083;Syddanmark;2023-12-12;F;50;1;18;9335;3412751;68174;
1084;Hovedstaden;2023-12-12;M;89;4;22;9339;3412840;68196;
1082;Midtjylland;2023-12-12;M;29;3;13;9342;3412869;68209;
1081;Nordjylland;2023-12-12;M;15;0;10;9342;3412884;68219;
1085;Sjælland;2023-12-12;M;47;4;10;9346;3412931;68229;
1083;Syddanmark;2023-12-12;M;40;1;12;9347;3412971;68241;
1084;Hovedstaden;2023-12-13;F;107;0;22;9347;3413078;68263;
1082;Midtjylland;2023-12-13;F;27;1;7;9348;3413105;68270;
1081;Nordjylland;2023-12-13;F;12;0;4;9348;3413117;68274;
1085;Sjælland;2023-12-13;F;62;2;12;9350;3413179;68286;
1083;Syddanmark;2023-12-13;F;41;1;11;9351;3413220;68297;
1084;Hovedstaden;2023-12-13;M;83;6;21;9357;3413303;68318;
1082;Midtjylland;2023-12-13;M;33;0;20;9357;3413336;68338;
1081;Nordjylland;2023-12-13;M;7;1;5;9358;3413343;68343;
1085;Sjælland;2023-12-13;M;47;4;15;9362;3413390;68358;
1083;Syddanmark;2023-12-13;M;33;2;14;9364;3413423;68372;
1084;Hovedstaden;2023-12-14;F;96;0;20;9364;3413519;68392;
1082;Midtjylland;2023-12-14;F;18;1;5;9365;3413537;68397;
1081;Nordjylland;2023-12-14;F;9;0;5;9365;3413546;68402;
1085;Sjælland;2023-12-14;F;37;4;14;9369;3413583;68416;
1083;Syddanmark;2023-12-14;F;46;0;15;9369;3413629;68431;
1084;Hovedstaden;2023-12-14;M;88;2;21;9371;3413717;68452;
1082;Midtjylland;2023-12-14;M;27;1;12;9372;3413744;68464;
1081;Nordjylland;2023-12-14;M;15;3;9;9375;3413759;68473;
1085;Sjælland;2023-12-14;M;40;3;20;9378;3413799;68493;
1083;Syddanmark;2023-12-14;M;46;3;22;9381;3413845;68515;
1084;Hovedstaden;2023-12-15;F;100;2;28;9383;3413945;68543;
1082;Midtjylland;2023-12-15;F;28;1;12;9384;3413973;68555;
1081;Nordjylland;2023-12-15;F;12;1;7;9385;3413985;68562;
1085;Sjælland;2023-12-15;F;29;0;6;9385;3414014;68568;
1083;Syddanmark;2023-12-15;F;38;3;13;9388;3414052;68581;
1084;Hovedstaden;2023-12-15;M;81;4;27;9392;3414133;68608;
1082;Midtjylland;2023-12-15;M;23;0;9;9392;3414156;68617;
1081;Nordjylland;2023-12-15;M;4;0;2;9392;3414160;68619;
1085;Sjælland;2023-12-15;M;35;0;13;9392;3414195;68632;
1083;Syddanmark;2023-12-15;M;31;3;14;9395;3414226;68646;
1084;Hovedstaden;2023-12-16;F;30;2;11;9397;3414256;68657;
1082;Midtjylland;2023-12-16;F;14;3;8;9400;3414270;68665;
1081;Nordjylland;2023-12-16;F;13;0;6;9400;3414283;68671;
1085;Sjælland;2023-12-16;F;10;4;6;9404;3414293;68677;
1083;Syddanmark;2023-12-16;F;13;0;9;9404;3414306;68686;
1084;Hovedstaden;2023-12-16;M;36;5;21;9409;3414342;68707;
1082;Midtjylland;2023-12-16;M;15;1;13;9410;3414357;68720;
1081;Nordjylland;2023-12-16;M;12;1;8;9411;3414369;68728;
1085;Sjælland;2023-12-16;M;12;0;10;9411;3414381;68738;
1083;Syddanmark;2023-12-16;M;19;1;12;9412;3414400;68750;
1084;Hovedstaden;2023-12-17;F;45;2;23;9414;3414445;68773;
1082;Midtjylland;2023-12-17;F;13;0;8;9414;3414458;68781;
1081;Nordjylland;2023-12-17;F;8;0;3;9414;3414466;68784;
1085;Sjælland;2023-12-17;F;18;2;11;9416;3414484;68795;
1083;Syddanmark;2023-12-17;F;20;1;13;9417;3414504;68808;
1084;Hovedstaden;2023-12-17;M;38;6;25;9423;3414542;68833;
1082;Midtjylland;2023-12-17;M;11;2;6;9425;3414553;68839;
1081;Nordjylland;2023-12-17;M;9;0;5;9425;3414562;68844;
1085;Sjælland;2023-12-17;M;19;3;15;9428;3414581;68859;
1083;Syddanmark;2023-12-17;M;26;6;20;9434;3414607;68879;
1084;Hovedstaden;2023-12-18;F;104;2;22;9436;3414711;68901;
1082;Midtjylland;2023-12-18;F;29;1;9;9437;3414740;68910;
1081;Nordjylland;2023-12-18;F;9;0;3;9437;3414749;68913;
1085;Sjælland;2023-12-18;F;46;0;10;9437;3414795;68923;
1083;Syddanmark;2023-12-18;F;47;3;18;9440;3414842;68941;
1084;Hovedstaden;2023-12-18;M;85;1;25;9441;3414927;68966;
1082;Midtjylland;2023-12-18;M;29;2;15;9443;3414956;68981;
1081;Nordjylland;2023-12-18;M;14;1;8;9444;3414970;68989;
1085;Sjælland;2023-12-18;M;36;2;14;9446;3415006;69003;
1083;Syddanmark;2023-12-18;M;44;4;20;9450;3415050;69023;
1084;Hovedstaden;2023-12-19;F;91;2;17;9452;3415141;69040;
1082;Midtjylland;2023-12-19;F;33;0;14;9452;3415174;69054;
1081;Nordjylland;2023-12-19;F;6;1;4;9453;3415180;69058;
1085;Sjælland;2023-12-19;F;43;1;10;9454;3415223;69068;
1083;Syddanmark;2023-12-19;F;34;0;10;9454;3415257;69078;
1084;Hovedstaden;2023-12-19;M;71;3;27;9457;3415328;69105;
1082;Midtjylland;2023-12-19;M;22;1;11;9458;3415350;69116;
1081;Nordjylland;2023-12-19;M;13;2;5;9460;3415363;69121;
1085;Sjælland;2023-12-19;M;42;2;13;9462;3415405;69134;
1083;Syddanmark;2023-12-19;M;35;2;16;9464;3415440;69150;
1084;Hovedstaden;2023-12-20;F;88;3;24;9467;3415528;69174;
1082;Midtjylland;2023-12-20;F;12;0;7;9467;3415540;69181;
1081;Nordjylland;2023-12-20;F;7;2;3;9469;3415547;69184;
1085;Sjælland;2023-12-20;F;26;1;7;9470;3415573;69191;
1083;Syddanmark;2023-12-20;F;32;2;12;9472;3415605;69203;
1084;Hovedstaden;2023-12-20;M;55;3;18;9475;3415660;69221;
1082;Midtjylland;2023-12-20;M;25;1;15;9476;3415685;69236;
1081;Nordjylland;2023-12-20;M;9;0;6;9476;3415694;69242;
1085;Sjælland;2023-12-20;M;35;2;10;9478;3415729;69252;
1083;Syddanmark;2023-12-20;M;21;1;11;9479;3415750;69263;
1084;Hovedstaden;2023-12-21;F;82;1;14;9480;3415832;69277;
1082;Midtjylland;2023-12-21;F;20;0;7;9480;3415852;69284;
1081;Nordjylland;2023-12-21;F;9;1;4;9481;3415861;69288;
1085;Sjælland;2023-12-21;F;36;2;13;9483;3415897;69301;
1083;Syddanmark;2023-12-21;F;35;1;13;9484;3415932;69314;
1084;Hovedstaden;2023-12-21;M;67;2;27;9486;3415999;69341;
1082;Midtjylland;2023-12-21;M;22;3;14;9489;3416021;69355;
1081;Nordjylland;2023-12-21;M;8;1;5;9490;3416029;69360;
1085;Sjælland;2023-12-21;M;25;2;9;9492;3416054;69369;
1083;Syddanmark;2023-12-21;M;21;1;9;9493;3416075;69378;
1084;Hovedstaden;2023-12-22;F;61;3;18;9496;3416136;69396;
1082;Midtjylland;2023-12-22;F;23;1;14;9497;3416159;69410;
1081;Nordjylland;2023-12-22;F;8;1;6;9498;3416167;69416;
1085;Sjælland;2023-12-22;F;34;1;12;9499;3416201;69428;
1083;Syddanmark;2023-12-22;F;18;2;10;9501;3416219;69438;
1084;Hovedstaden;2023-12-22;M;42;3;17;9504;3416261;69455;
1082;Midtjylland;2023-12-22;M;14;1;9;9505;3416275;69464;
1081;Nordjylland;2023-12-22;M;6;2;5;9507;3416281;69469;
1085;Sjælland;2023-12-22;M;17;3;10;9510;3416298;69479;
1083;Syddanmark;2023-12-22;M;19;3;14;9513;3416317;69493;
1084;Hovedstaden;2023-12-23;F;22;2;9;9515;3416339;69502;
1082;Midtjylland;2023-12-23;F;7;0;6;9515;3416346;69508;
1081;Nordjylland;2023-12-23;F;2;0;2;9515;3416348;69510;
1085;Sjælland;2023-12-23;F;4;1;1;9516;3416352;69511;
1083;Syddanmark;2023-12-23;F;14;0;8;9516;3416366;69519;
1084;Hovedstaden;2023-12-23;M;22;3;13;9519;3416388;69532;
1082;Midtjylland;2023-12-23;M;13;0;5;9519;3416401;69537;
1081;Nordjylland;2023-12-23;M;4;1;4;9520;3416405;69541;
1085;Sjælland;2023-12-23;M;12;1;9;9521;3416417;69550;
1083;Syddanmark;2023-12-23;M;18;2;11;9523;3416435;69561;
1084;Hovedstaden;2023-12-24;F;25;2;16;9525;3416460;69577;
1082;Midtjylland;2023-12-24;F;10;2;8;9527;3416470;69585;
1081;Nordjylland;2023-12-24;F;4;0;4;9527;3416474;69589;
1085;Sjælland;2023-12-24;F;12;2;8;9529;3416486;69597;
1083;Syddanmark;2023-12-24;F;11;2;4;9531;3416497;69601;
1084;Hovedstaden;2023-12-24;M;15;2;9;9533;3416512;69610;
1082;Midtjylland;2023-12-24;M;11;0;6;9533;3416523;69616;
1081;Nordjylland;2023-12-24;M;5;1;5;9534;3416528;69621;
1085;Sjælland;2023-12-24;M;10;0;5;9534;3416538;69626;
1083;Syddanmark;2023-12-24;M;11;0;8;9534;3416549;69634;
1084;Hovedstaden;2023-12-25;F;25;1;13;9535;3416574;69647;
1082;Midtjylland;2023-12-25;F;19;0;15;9535;3416593;69662;
1081;Nordjylland;2023-12-25;F;6;1;5;9536;3416599;69667;
1085;Sjælland;2023-12-25;F;7;0;5;9536;3416606;69672;
1083;Syddanmark;2023-12-25;F;17;1;12;9537;3416623;69684;
1084;Hovedstaden;2023-12-25;M;24;4;19;9541;3416647;69703;
1082;Midtjylland;2023-12-25;M;20;2;14;9543;3416667;69717;
1081;Nordjylland;2023-12-25;M;9;0;9;9543;3416676;69726;
1085;Sjælland;2023-12-25;M;13;1;10;9544;3416689;69736;
1083;Syddanmark;2023-12-25;M;13;2;12;9546;3416702;69748;
1084;Hovedstaden;2023-12-26;F;26;2;18;9548;3416728;69766;
1082;Midtjylland;2023-12-26;F;12;0;8;9548;3416740;69774;
1081;Nordjylland;2023-12-26;F;5;0;3;9548;3416745;69777;
1085;Sjælland;2023-12-26;F;4;0;2;9548;3416749;69779;
1083;Syddanmark;2023-12-26;F;11;0;9;9548;3416760;69788;
1084;Hovedstaden;2023-12-26;M;32;5;21;9553;3416792;69809;
1082;Midtjylland;2023-12-26;M;10;0;9;9553;3416802;69818;
1081;Nordjylland;2023-12-26;M;7;1;4;9554;3416809;69822;
1085;Sjælland;2023-12-26;M;6;0;4;9554;3416815;69826;
1083;Syddanmark;2023-12-26;M;8;1;7;9555;3416823;69833;
1084;Hovedstaden;2023-12-27;F;35;2;10;9557;3416858;69843;
1082;Midtjylland;2023-12-27;F;15;2;10;9559;3416873;69853;
1081;Nordjylland;2023-12-27;F;5;0;3;9559;3416878;69856;
1085;Sjælland;2023-12-27;F;15;0;5;9559;3416893;69861;
1083;Syddanmark;2023-12-27;F;18;0;8;9559;3416911;69869;
1084;Hovedstaden;2023-12-27;M;41;3;13;9562;3416952;69882;
1082;Midtjylland;2023-12-27;M;16;0;7;9562;3416968;69889;
1081;Nordjylland;2023-12-27;M;5;0;4;9562;3416973;69893;
1085;Sjælland;2023-12-27;M;19;1;9;9563;3416992;69902;
1083;Syddanmark;2023-12-27;M;20;3;13;9566;3417012;69915;
1084;Hovedstaden;2023-12-28;F;44;1;13;9567;3417056;69928;
1082;Midtjylland;2023-12-28;F;12;1;6;9568;3417068;69934;
1081;Nordjylland;2023-12-28;F;5;0;2;9568;3417073;69936;
1085;Sjælland;2023-12-28;F;20;1;9;9569;3417093;69945;
1083;Syddanmark;2023-12-28;F;14;1;6;9570;3417107;69951;
1084;Hovedstaden;2023-12-28;M;38;0;15;9570;3417145;69966;
1082;Midtjylland;2023-12-28;M;17;2;12;9572;3417162;69978;
1081;Nordjylland;2023-12-28;M;8;0;5;9572;3417170;69983;
1085;Sjælland;2023-12-28;M;15;1;7;9573;3417185;69990;
1083;Syddanmark;2023-12-28;M;15;0;7;9573;3417200;69997;
1084;Hovedstaden;2023-12-29;F;43;0;14;9573;3417243;70011;
1082;Midtjylland;2023-12-29;F;13;0;7;9573;3417256;70018;
1081;Nordjylland;2023-12-29;F;7;0;7;9573;3417263;70025;
1085;Sjælland;2023-12-29;F;23;0;9;9573;3417286;70034;
1083;Syddanmark;2023-12-29;F;6;1;4;9574;3417292;70038;
1084;Hovedstaden;2023-12-29;M;31;3;17;9577;3417323;70055;
1082;Midtjylland;2023-12-29;M;13;1;8;9578;3417336;70063;
1081;Nordjylland;2023-12-29;M;5;2;5;9580;3417341;70068;
1085;Sjælland;2023-12-29;M;23;4;10;9584;3417364;70078;
1083;Syddanmark;2023-12-29;M;17;1;13;9585;3417381;70091;
1084;Hovedstaden;2023-12-30;F;19;3;11;9588;3417400;70102;
1082;Midtjylland;2023-12-30;F;9;2;4;9590;3417409;70106;
1081;Nordjylland;2023-12-30;F;8;0;3;9590;3417417;70109;
1085;Sjælland;2023-12-30;F;5;1;3;9591;3417422;70112;
1083;Syddanmark;2023-12-30;F;8;2;6;9593;3417430;70118;
1084;Hovedstaden;2023-12-30;M;18;3;8;9596;3417448;70126;
1082;Midtjylland;2023-12-30;M;6;0;3;9596;3417454;70129;
1081;Nordjylland;2023-12-30;M;3;0;3;9596;3417457;70132;
1085;Sjælland;2023-12-30;M;8;1;5;9597;3417465;70137;
1083;Syddanmark;2023-12-30;M;17;0;8;9597;3417482;70145;
1084;Hovedstaden;2023-12-31;F;24;2;11;9599;3417506;70156;
1082;Midtjylland;2023-12-31;F;10;1;7;9600;3417516;70163;
1081;Nordjylland;2023-12-31;F;5;0;3;9600;3417521;70166;
1085;Sjælland;2023-12-31;F;9;1;7;9601;3417530;70173;
1083;Syddanmark;2023-12-31;F;9;0;6;9601;3417539;70179;
1084;Hovedstaden;2023-12-31;M;14;3;10;9604;3417553;70189;
1082;Midtjylland;2023-12-31;M;5;1;4;9605;3417558;70193;
1081;Nordjylland;2023-12-31;M;7;4;7;9609;3417565;70200;
1085;Sjælland;2023-12-31;M;5;0;5;9609;3417570;70205;
1083;Syddanmark;2023-12-31;M;7;0;5;9609;3417577;70210;
1084;Hovedstaden;2024-01-01;F;13;1;8;9610;3417590;70218;
1082;Midtjylland;2024-01-01;F;11;1;5;9611;3417601;70223;
1081;Nordjylland;2024-01-01;F;2;0;2;9611;3417603;70225;
1085;Sjælland;2024-01-01;F;9;0;6;9611;3417612;70231;
1083;Syddanmark;2024-01-01;F;10;1;9;9612;3417622;70240;
1084;Hovedstaden;2024-01-01;M;10;1;6;9613;3417632;70246;
1082;Midtjylland;2024-01-01;M;4;0;3;9613;3417636;70249;
1081;Nordjylland;2024-01-01;M;2;0;1;9613;3417638;70250;
1085;Sjælland;2024-01-01;M;6;0;5;9613;3417644;70255;
1083;Syddanmark;2024-01-01;M;5;0;3;9613;3417649;70258;
1084;Hovedstaden;2024-01-02;F;51;2;14;9615;3417700;70272;
1082;Midtjylland;2024-01-02;F;16;1;9;9616;3417716;70281;
1081;Nordjylland;2024-01-02;F;7;0;5;9616;3417723;70286;
1085;Sjælland;2024-01-02;F;14;1;5;9617;3417737;70291;
1083;Syddanmark;2024-01-02;F;19;2;8;9619;3417756;70299;
1084;Hovedstaden;2024-01-02;M;39;3;14;9622;3417795;70313;
1082;Midtjylland;2024-01-02;M;16;2;10;9624;3417811;70323;
1081;Nordjylland;2024-01-02;M;5;0;2;9624;3417816;70325;
1085;Sjælland;2024-01-02;M;25;1;13;9625;3417841;70338;
1083;Syddanmark;2024-01-02;M;9;0;4;9625;3417850;70342;
1084;Hovedstaden;2024-01-03;F;33;0;7;9625;3417883;70349;
1082;Midtjylland;2024-01-03;F;6;0;2;9625;3417889;70351;
1081;Nordjylland;2024-01-03;F;5;1;5;9626;3417894;70356;
1085;Sjælland;2024-01-03;F;13;0;6;9626;3417907;70362;
1083;Syddanmark;2024-01-03;F;14;1;5;9627;3417921;70367;
1084;Hovedstaden;2024-01-03;M;32;0;13;9627;3417953;70380;
1082;Midtjylland;2024-01-03;M;9;1;7;9628;3417962;70387;
1081;Nordjylland;2024-01-03;M;1;0;1;9628;3417963;70388;
1085;Sjælland;2024-01-03;M;9;0;3;9628;3417972;70391;
