"Uge";"Regionskode";"Region";"Antal tilfælde";"Antal borgere";"Type af tilfælde";"type_count";"timestamp_2025-10-21T10:00:08.562"
2021-U44;1083;Syddanmark;2272;1225098;Første infektion;1;
2021-U45;1084;Hovedstaden;0;1857872;To eller flere reinfektioner;3;
2021-U45;1084;Hovedstaden;152;1857872;Første reinfektion;2;
2021-U45;1084;Hovedstaden;10597;1857872;Første infektion;1;
2021-U45;1082;Midtjylland;1;1337376;To eller flere reinfektioner;3;
2021-U45;1082;Midtjylland;24;1337376;Første reinfektion;2;
2021-U45;1082;Midtjylland;3551;1337376;Første infektion;1;
2021-U45;1081;Nordjylland;0;591001;To eller flere reinfektioner;3;
2021-U45;1081;Nordjylland;5;591001;Første reinfektion;2;
2021-U45;1081;Nordjylland;1735;591001;Første infektion;1;
2021-U45;1085;Sjælland;0;840920;To eller flere reinfektioner;3;
2021-U45;1085;Sjælland;42;840920;Første reinfektion;2;
2021-U45;1085;Sjælland;3299;840920;Første infektion;1;
2021-U45;1083;Syddanmark;0;1225098;To eller flere reinfektioner;3;
2021-U45;1083;Syddanmark;20;1225098;Første reinfektion;2;
2021-U45;1083;Syddanmark;3418;1225098;Første infektion;1;
2021-U46;1084;Hovedstaden;4;1857872;To eller flere reinfektioner;3;
2021-U46;1084;Hovedstaden;198;1857872;Første reinfektion;2;
2021-U46;1084;Hovedstaden;12893;1857872;Første infektion;1;
2021-U46;1082;Midtjylland;0;1337376;To eller flere reinfektioner;3;
2021-U46;1082;Midtjylland;27;1337376;Første reinfektion;2;
2021-U46;1082;Midtjylland;4076;1337376;Første infektion;1;
2021-U46;1081;Nordjylland;0;591001;To eller flere reinfektioner;3;
2021-U46;1081;Nordjylland;9;591001;Første reinfektion;2;
2021-U46;1081;Nordjylland;2146;591001;Første infektion;1;
2021-U46;1085;Sjælland;1;840920;To eller flere reinfektioner;3;
2021-U46;1085;Sjælland;31;840920;Første reinfektion;2;
2021-U46;1085;Sjælland;4108;840920;Første infektion;1;
2021-U46;1083;Syddanmark;1;1225098;To eller flere reinfektioner;3;
2021-U46;1083;Syddanmark;20;1225098;Første reinfektion;2;
2021-U46;1083;Syddanmark;4722;1225098;Første infektion;1;
2021-U47;1084;Hovedstaden;2;1857872;To eller flere reinfektioner;3;
2021-U47;1084;Hovedstaden;206;1857872;Første reinfektion;2;
2021-U47;1084;Hovedstaden;13348;1857872;Første infektion;1;
2021-U47;1082;Midtjylland;0;1337376;To eller flere reinfektioner;3;
2021-U47;1082;Midtjylland;33;1337376;Første reinfektion;2;
2021-U47;1082;Midtjylland;4467;1337376;Første infektion;1;
2021-U47;1081;Nordjylland;1;591001;To eller flere reinfektioner;3;
2021-U47;1081;Nordjylland;15;591001;Første reinfektion;2;
2021-U47;1081;Nordjylland;2018;591001;Første infektion;1;
2021-U47;1085;Sjælland;0;840920;To eller flere reinfektioner;3;
2021-U47;1085;Sjælland;34;840920;Første reinfektion;2;
2021-U47;1085;Sjælland;4278;840920;Første infektion;1;
2021-U47;1083;Syddanmark;1;1225098;To eller flere reinfektioner;3;
2021-U47;1083;Syddanmark;29;1225098;Første reinfektion;2;
2021-U47;1083;Syddanmark;4709;1225098;Første infektion;1;
2021-U48;1084;Hovedstaden;1;1857872;To eller flere reinfektioner;3;
2021-U48;1084;Hovedstaden;244;1857872;Første reinfektion;2;
2021-U48;1084;Hovedstaden;15341;1857872;Første infektion;1;
2021-U48;1082;Midtjylland;0;1337376;To eller flere reinfektioner;3;
2021-U48;1082;Midtjylland;44;1337376;Første reinfektion;2;
2021-U48;1082;Midtjylland;5736;1337376;Første infektion;1;
2021-U48;1081;Nordjylland;0;591001;To eller flere reinfektioner;3;
2021-U48;1081;Nordjylland;12;591001;Første reinfektion;2;
2021-U48;1081;Nordjylland;2371;591001;Første infektion;1;
2021-U48;1085;Sjælland;0;840920;To eller flere reinfektioner;3;
2021-U48;1085;Sjælland;42;840920;Første reinfektion;2;
2021-U48;1085;Sjælland;5119;840920;Første infektion;1;
2021-U48;1083;Syddanmark;0;1225098;To eller flere reinfektioner;3;
2021-U48;1083;Syddanmark;35;1225098;Første reinfektion;2;
2021-U48;1083;Syddanmark;5655;1225098;Første infektion;1;
2021-U49;1084;Hovedstaden;4;1860952;To eller flere reinfektioner;3;
2021-U49;1084;Hovedstaden;577;1860952;Første reinfektion;2;
2021-U49;1084;Hovedstaden;21515;1860952;Første infektion;1;
2021-U49;1082;Midtjylland;2;1338673;To eller flere reinfektioner;3;
2021-U49;1082;Midtjylland;83;1338673;Første reinfektion;2;
2021-U49;1082;Midtjylland;8717;1338673;Første infektion;1;
2021-U49;1081;Nordjylland;0;591302;To eller flere reinfektioner;3;
2021-U49;1081;Nordjylland;31;591302;Første reinfektion;2;
2021-U49;1081;Nordjylland;3317;591302;Første infektion;1;
2021-U49;1085;Sjælland;0;841390;To eller flere reinfektioner;3;
2021-U49;1085;Sjælland;73;841390;Første reinfektion;2;
2021-U49;1085;Sjælland;6890;841390;Første infektion;1;
2021-U49;1083;Syddanmark;0;1226082;To eller flere reinfektioner;3;
2021-U49;1083;Syddanmark;49;1226082;Første reinfektion;2;
2021-U49;1083;Syddanmark;7187;1226082;Første infektion;1;
2021-U50;1084;Hovedstaden;12;1860952;To eller flere reinfektioner;3;
2021-U50;1084;Hovedstaden;1895;1860952;Første reinfektion;2;
2021-U50;1084;Hovedstaden;36181;1860952;Første infektion;1;
2021-U50;1082;Midtjylland;2;1338673;To eller flere reinfektioner;3;
2021-U50;1082;Midtjylland;245;1338673;Første reinfektion;2;
2021-U50;1082;Midtjylland;12626;1338673;Første infektion;1;
2021-U50;1081;Nordjylland;1;591302;To eller flere reinfektioner;3;
2021-U50;1081;Nordjylland;85;591302;Første reinfektion;2;
2021-U50;1081;Nordjylland;4543;591302;Første infektion;1;
2021-U50;1085;Sjælland;1;841390;To eller flere reinfektioner;3;
2021-U50;1085;Sjælland;233;841390;Første reinfektion;2;
2021-U50;1085;Sjælland;9887;841390;Første infektion;1;
2021-U50;1083;Syddanmark;0;1226082;To eller flere reinfektioner;3;
2021-U50;1083;Syddanmark;144;1226082;Første reinfektion;2;
2021-U50;1083;Syddanmark;9947;1226082;Første infektion;1;
2021-U51;1084;Hovedstaden;19;1860952;To eller flere reinfektioner;3;
2021-U51;1084;Hovedstaden;2412;1860952;Første reinfektion;2;
2021-U51;1084;Hovedstaden;35916;1860952;Første infektion;1;
2021-U51;1082;Midtjylland;1;1338673;To eller flere reinfektioner;3;
2021-U51;1082;Midtjylland;380;1338673;Første reinfektion;2;
2021-U51;1082;Midtjylland;14159;1338673;Første infektion;1;
2021-U51;1081;Nordjylland;1;591302;To eller flere reinfektioner;3;
2021-U51;1081;Nordjylland;143;591302;Første reinfektion;2;
2021-U51;1081;Nordjylland;5119;591302;Første infektion;1;
2021-U51;1085;Sjælland;0;841390;To eller flere reinfektioner;3;
2021-U51;1085;Sjælland;344;841390;Første reinfektion;2;
2021-U51;1085;Sjælland;10261;841390;Første infektion;1;
2021-U51;1083;Syddanmark;4;1226082;To eller flere reinfektioner;3;
2021-U51;1083;Syddanmark;245;1226082;Første reinfektion;2;
2021-U51;1083;Syddanmark;10890;1226082;Første infektion;1;
2021-U52;1084;Hovedstaden;32;1860952;To eller flere reinfektioner;3;
2021-U52;1084;Hovedstaden;4295;1860952;Første reinfektion;2;
2021-U52;1084;Hovedstaden;49585;1860952;Første infektion;1;
2021-U52;1082;Midtjylland;4;1338673;To eller flere reinfektioner;3;
2021-U52;1082;Midtjylland;933;1338673;Første reinfektion;2;
2021-U52;1082;Midtjylland;23112;1338673;Første infektion;1;
2021-U52;1081;Nordjylland;2;591302;To eller flere reinfektioner;3;
2021-U52;1081;Nordjylland;416;591302;Første reinfektion;2;
2021-U52;1081;Nordjylland;10987;591302;Første infektion;1;
2021-U52;1085;Sjælland;5;841390;To eller flere reinfektioner;3;
2021-U52;1085;Sjælland;720;841390;Første reinfektion;2;
2021-U52;1085;Sjælland;16269;841390;Første infektion;1;
2021-U52;1083;Syddanmark;3;1226082;To eller flere reinfektioner;3;
2021-U52;1083;Syddanmark;657;1226082;Første reinfektion;2;
2021-U52;1083;Syddanmark;19329;1226082;Første infektion;1;
2022-U01;1084;Hovedstaden;42;1862046;To eller flere reinfektioner;3;
2022-U01;1084;Hovedstaden;5602;1862046;Første reinfektion;2;
2022-U01;1084;Hovedstaden;49240;1862046;Første infektion;1;
2022-U01;1082;Midtjylland;12;1339467;To eller flere reinfektioner;3;
2022-U01;1082;Midtjylland;1641;1339467;Første reinfektion;2;
2022-U01;1082;Midtjylland;26569;1339467;Første infektion;1;
2022-U01;1081;Nordjylland;1;591192;To eller flere reinfektioner;3;
2022-U01;1081;Nordjylland;650;591192;Første reinfektion;2;
2022-U01;1081;Nordjylland;11243;591192;Første infektion;1;
2022-U01;1085;Sjælland;5;841723;To eller flere reinfektioner;3;
2022-U01;1085;Sjælland;998;841723;Første reinfektion;2;
2022-U01;1085;Sjælland;16851;841723;Første infektion;1;
2022-U01;1083;Syddanmark;3;1226727;To eller flere reinfektioner;3;
2022-U01;1083;Syddanmark;1060;1226727;Første reinfektion;2;
2022-U01;1083;Syddanmark;22719;1226727;Første infektion;1;
2022-U02;1084;Hovedstaden;49;1862046;To eller flere reinfektioner;3;
2022-U02;1084;Hovedstaden;6677;1862046;Første reinfektion;2;
2022-U02;1084;Hovedstaden;65168;1862046;Første infektion;1;
2022-U02;1082;Midtjylland;10;1339467;To eller flere reinfektioner;3;
2022-U02;1082;Midtjylland;1775;1339467;Første reinfektion;2;
2022-U02;1082;Midtjylland;37724;1339467;Første infektion;1;
2022-U02;1081;Nordjylland;1;591192;To eller flere reinfektioner;3;
2022-U02;1081;Nordjylland;664;591192;Første reinfektion;2;
2022-U02;1081;Nordjylland;14373;591192;Første infektion;1;
2022-U02;1085;Sjælland;11;841723;To eller flere reinfektioner;3;
2022-U02;1085;Sjælland;1188;841723;Første reinfektion;2;
2022-U02;1085;Sjælland;22024;841723;Første infektion;1;
2022-U02;1083;Syddanmark;9;1226727;To eller flere reinfektioner;3;
2022-U02;1083;Syddanmark;1457;1226727;Første reinfektion;2;
2022-U02;1083;Syddanmark;32215;1226727;Første infektion;1;
2022-U03;1084;Hovedstaden;82;1862046;To eller flere reinfektioner;3;
2022-U03;1084;Hovedstaden;9822;1862046;Første reinfektion;2;
2022-U03;1084;Hovedstaden;93243;1862046;Første infektion;1;
2022-U03;1082;Midtjylland;18;1339467;To eller flere reinfektioner;3;
2022-U03;1082;Midtjylland;2642;1339467;Første reinfektion;2;
2022-U03;1082;Midtjylland;58635;1339467;Første infektion;1;
2022-U03;1081;Nordjylland;4;591192;To eller flere reinfektioner;3;
2022-U03;1081;Nordjylland;1003;591192;Første reinfektion;2;
2022-U03;1081;Nordjylland;22603;591192;Første infektion;1;
2022-U03;1085;Sjælland;2;841723;To eller flere reinfektioner;3;
2022-U03;1085;Sjælland;2256;841723;Første reinfektion;2;
2022-U03;1085;Sjælland;37442;841723;Første infektion;1;
2022-U03;1083;Syddanmark;11;1226727;To eller flere reinfektioner;3;
2022-U03;1083;Syddanmark;2283;1226727;Første reinfektion;2;
2022-U03;1083;Syddanmark;55022;1226727;Første infektion;1;
2022-U04;1084;Hovedstaden;49;1862046;To eller flere reinfektioner;3;
2022-U04;1084;Hovedstaden;8370;1862046;Første reinfektion;2;
2022-U04;1084;Hovedstaden;81500;1862046;Første infektion;1;
2022-U04;1082;Midtjylland;8;1339467;To eller flere reinfektioner;3;
2022-U04;1082;Midtjylland;2898;1339467;Første reinfektion;2;
2022-U04;1082;Midtjylland;65117;1339467;Første infektion;1;
2022-U04;1081;Nordjylland;2;591192;To eller flere reinfektioner;3;
2022-U04;1081;Nordjylland;1191;591192;Første reinfektion;2;
2022-U04;1081;Nordjylland;29758;591192;Første infektion;1;
2022-U04;1085;Sjælland;6;841723;To eller flere reinfektioner;3;
2022-U04;1085;Sjælland;2474;841723;Første reinfektion;2;
2022-U04;1085;Sjælland;40194;841723;Første infektion;1;
2022-U04;1083;Syddanmark;9;1226727;To eller flere reinfektioner;3;
2022-U04;1083;Syddanmark;2617;1226727;Første reinfektion;2;
2022-U04;1083;Syddanmark;63988;1226727;Første infektion;1;
2022-U05;1084;Hovedstaden;46;1862046;To eller flere reinfektioner;3;
2022-U05;1084;Hovedstaden;6783;1862046;Første reinfektion;2;
2022-U05;1084;Hovedstaden;68951;1862046;Første infektion;1;
2022-U05;1082;Midtjylland;12;1339467;To eller flere reinfektioner;3;
2022-U05;1082;Midtjylland;3282;1339467;Første reinfektion;2;
2022-U05;1082;Midtjylland;77806;1339467;Første infektion;1;
2022-U05;1081;Nordjylland;5;591192;To eller flere reinfektioner;3;
2022-U05;1081;Nordjylland;1276;591192;Første reinfektion;2;
2022-U05;1081;Nordjylland;32381;591192;Første infektion;1;
2022-U05;1085;Sjælland;5;841723;To eller flere reinfektioner;3;
2022-U05;1085;Sjælland;2022;841723;Første reinfektion;2;
2022-U05;1085;Sjælland;35766;841723;Første infektion;1;
2022-U05;1083;Syddanmark;16;1226727;To eller flere reinfektioner;3;
2022-U05;1083;Syddanmark;2522;1226727;Første reinfektion;2;
2022-U05;1083;Syddanmark;64855;1226727;Første infektion;1;
2022-U06;1084;Hovedstaden;57;1861671;To eller flere reinfektioner;3;
2022-U06;1084;Hovedstaden;6486;1861671;Første reinfektion;2;
2022-U06;1084;Hovedstaden;64120;1861671;Første infektion;1;
2022-U06;1082;Midtjylland;17;1339456;To eller flere reinfektioner;3;
2022-U06;1082;Midtjylland;3970;1339456;Første reinfektion;2;
2022-U06;1082;Midtjylland;83962;1339456;Første infektion;1;
2022-U06;1081;Nordjylland;2;591073;To eller flere reinfektioner;3;
2022-U06;1081;Nordjylland;2094;591073;Første reinfektion;2;
2022-U06;1081;Nordjylland;40815;591073;Første infektion;1;
2022-U06;1085;Sjælland;13;841750;To eller flere reinfektioner;3;
2022-U06;1085;Sjælland;2247;841750;Første reinfektion;2;
2022-U06;1085;Sjælland;37045;841750;Første infektion;1;
2022-U06;1083;Syddanmark;15;1226640;To eller flere reinfektioner;3;
2022-U06;1083;Syddanmark;3113;1226640;Første reinfektion;2;
2022-U06;1083;Syddanmark;71399;1226640;Første infektion;1;
2022-U07;1084;Hovedstaden;47;1861671;To eller flere reinfektioner;3;
2022-U07;1084;Hovedstaden;4731;1861671;Første reinfektion;2;
2022-U07;1084;Hovedstaden;49041;1861671;Første infektion;1;
2022-U07;1082;Midtjylland;10;1339456;To eller flere reinfektioner;3;
2022-U07;1082;Midtjylland;2717;1339456;Første reinfektion;2;
2022-U07;1082;Midtjylland;62657;1339456;Første infektion;1;
2022-U07;1081;Nordjylland;9;591073;To eller flere reinfektioner;3;
2022-U07;1081;Nordjylland;1521;591073;Første reinfektion;2;
2022-U07;1081;Nordjylland;32254;591073;Første infektion;1;
2022-U07;1085;Sjælland;10;841750;To eller flere reinfektioner;3;
2022-U07;1085;Sjælland;1677;841750;Første reinfektion;2;
2022-U07;1085;Sjælland;27795;841750;Første infektion;1;
2022-U07;1083;Syddanmark;8;1226640;To eller flere reinfektioner;3;
2022-U07;1083;Syddanmark;2130;1226640;Første reinfektion;2;
2022-U07;1083;Syddanmark;54061;1226640;Første infektion;1;
2022-U08;1084;Hovedstaden;33;1861671;To eller flere reinfektioner;3;
2022-U08;1084;Hovedstaden;3291;1861671;Første reinfektion;2;
2022-U08;1084;Hovedstaden;32266;1861671;Første infektion;1;
2022-U08;1082;Midtjylland;11;1339456;To eller flere reinfektioner;3;
2022-U08;1082;Midtjylland;1741;1339456;Første reinfektion;2;
2022-U08;1082;Midtjylland;38636;1339456;Første infektion;1;
2022-U08;1081;Nordjylland;2;591073;To eller flere reinfektioner;3;
2022-U08;1081;Nordjylland;855;591073;Første reinfektion;2;
2022-U08;1081;Nordjylland;20820;591073;Første infektion;1;
2022-U08;1085;Sjælland;4;841750;To eller flere reinfektioner;3;
2022-U08;1085;Sjælland;1054;841750;Første reinfektion;2;
2022-U08;1085;Sjælland;18203;841750;Første infektion;1;
2022-U08;1083;Syddanmark;8;1226640;To eller flere reinfektioner;3;
2022-U08;1083;Syddanmark;1321;1226640;Første reinfektion;2;
2022-U08;1083;Syddanmark;33542;1226640;Første infektion;1;
2022-U09;1084;Hovedstaden;35;1861671;To eller flere reinfektioner;3;
2022-U09;1084;Hovedstaden;2345;1861671;Første reinfektion;2;
2022-U09;1084;Hovedstaden;23617;1861671;Første infektion;1;
2022-U09;1082;Midtjylland;6;1339456;To eller flere reinfektioner;3;
2022-U09;1082;Midtjylland;1215;1339456;Første reinfektion;2;
2022-U09;1082;Midtjylland;28917;1339456;Første infektion;1;
2022-U09;1081;Nordjylland;5;591073;To eller flere reinfektioner;3;
2022-U09;1081;Nordjylland;566;591073;Første reinfektion;2;
2022-U09;1081;Nordjylland;13528;591073;Første infektion;1;
2022-U09;1085;Sjælland;9;841750;To eller flere reinfektioner;3;
2022-U09;1085;Sjælland;713;841750;Første reinfektion;2;
2022-U09;1085;Sjælland;12884;841750;Første infektion;1;
2022-U09;1083;Syddanmark;4;1226640;To eller flere reinfektioner;3;
2022-U09;1083;Syddanmark;965;1226640;Første reinfektion;2;
2022-U09;1083;Syddanmark;25647;1226640;Første infektion;1;
2022-U10;1084;Hovedstaden;22;1862815;To eller flere reinfektioner;3;
2022-U10;1084;Hovedstaden;1816;1862815;Første reinfektion;2;
2022-U10;1084;Hovedstaden;17604;1862815;Første infektion;1;
2022-U10;1082;Midtjylland;6;1340447;To eller flere reinfektioner;3;
2022-U10;1082;Midtjylland;829;1340447;Første reinfektion;2;
2022-U10;1082;Midtjylland;19934;1340447;Første infektion;1;
2022-U10;1081;Nordjylland;3;591075;To eller flere reinfektioner;3;
2022-U10;1081;Nordjylland;400;591075;Første reinfektion;2;
2022-U10;1081;Nordjylland;9067;591075;Første infektion;1;
2022-U10;1085;Sjælland;3;842084;To eller flere reinfektioner;3;
2022-U10;1085;Sjælland;576;842084;Første reinfektion;2;
2022-U10;1085;Sjælland;10019;842084;Første infektion;1;
2022-U10;1083;Syddanmark;7;1226910;To eller flere reinfektioner;3;
2022-U10;1083;Syddanmark;739;1226910;Første reinfektion;2;
2022-U10;1083;Syddanmark;19333;1226910;Første infektion;1;
2022-U11;1084;Hovedstaden;26;1862815;To eller flere reinfektioner;3;
2022-U11;1084;Hovedstaden;1038;1862815;Første reinfektion;2;
2022-U11;1084;Hovedstaden;11308;1862815;Første infektion;1;
2022-U11;1082;Midtjylland;4;1340447;To eller flere reinfektioner;3;
2022-U11;1082;Midtjylland;505;1340447;Første reinfektion;2;
2022-U11;1082;Midtjylland;12044;1340447;Første infektion;1;
2022-U11;1081;Nordjylland;2;591075;To eller flere reinfektioner;3;
2022-U11;1081;Nordjylland;241;591075;Første reinfektion;2;
2022-U11;1081;Nordjylland;5691;591075;Første infektion;1;
2022-U11;1085;Sjælland;7;842084;To eller flere reinfektioner;3;
2022-U11;1085;Sjælland;408;842084;Første reinfektion;2;
2022-U11;1085;Sjælland;7016;842084;Første infektion;1;
2022-U11;1083;Syddanmark;4;1226910;To eller flere reinfektioner;3;
2022-U11;1083;Syddanmark;471;1226910;Første reinfektion;2;
2022-U11;1083;Syddanmark;12030;1226910;Første infektion;1;
2022-U12;1084;Hovedstaden;18;1862815;To eller flere reinfektioner;3;
2022-U12;1084;Hovedstaden;778;1862815;Første reinfektion;2;
2022-U12;1084;Hovedstaden;8307;1862815;Første infektion;1;
2022-U12;1082;Midtjylland;1;1340447;To eller flere reinfektioner;3;
2022-U12;1082;Midtjylland;290;1340447;Første reinfektion;2;
2022-U12;1082;Midtjylland;7897;1340447;Første infektion;1;
2022-U12;1081;Nordjylland;2;591075;To eller flere reinfektioner;3;
2022-U12;1081;Nordjylland;140;591075;Første reinfektion;2;
2022-U12;1081;Nordjylland;3646;591075;Første infektion;1;
2022-U12;1085;Sjælland;9;842084;To eller flere reinfektioner;3;
2022-U12;1085;Sjælland;282;842084;Første reinfektion;2;
2022-U12;1085;Sjælland;5036;842084;Første infektion;1;
2022-U12;1083;Syddanmark;3;1226910;To eller flere reinfektioner;3;
2022-U12;1083;Syddanmark;340;1226910;Første reinfektion;2;
2022-U12;1083;Syddanmark;8462;1226910;Første infektion;1;
2022-U13;1084;Hovedstaden;22;1862815;To eller flere reinfektioner;3;
2022-U13;1084;Hovedstaden;566;1862815;Første reinfektion;2;
2022-U13;1084;Hovedstaden;5659;1862815;Første infektion;1;
2022-U13;1082;Midtjylland;2;1340447;To eller flere reinfektioner;3;
2022-U13;1082;Midtjylland;162;1340447;Første reinfektion;2;
2022-U13;1082;Midtjylland;4696;1340447;Første infektion;1;
2022-U13;1081;Nordjylland;0;591075;To eller flere reinfektioner;3;
2022-U13;1081;Nordjylland;93;591075;Første reinfektion;2;
2022-U13;1081;Nordjylland;2259;591075;Første infektion;1;
2022-U13;1085;Sjælland;3;842084;To eller flere reinfektioner;3;
2022-U13;1085;Sjælland;196;842084;Første reinfektion;2;
2022-U13;1085;Sjælland;3450;842084;Første infektion;1;
