"Regionskode";"Region";"Dato";"Døde";"Kummuleret antal døde";"timestamp_2025-10-21T10:00:08.562"
1083;Syddanmark;2023-11-16;2;8980;
1085;Sjælland;2023-11-16;1;8981;
1081;Nordjylland;2023-11-16;2;8983;
1082;Midtjylland;2023-11-16;0;8983;
1084;Hovedstaden;2023-11-16;1;8984;
1083;Syddanmark;2023-11-17;0;8984;
1085;Sjælland;2023-11-17;1;8985;
1081;Nordjylland;2023-11-17;2;8987;
1082;Midtjylland;2023-11-17;2;8989;
1084;Hovedstaden;2023-11-17;2;8991;
1083;Syddanmark;2023-11-18;1;8992;
1085;Sjælland;2023-11-18;2;8994;
1084;Hovedstaden;2023-11-18;3;8997;
1083;Syddanmark;2023-11-19;1;8998;
1085;Sjælland;2023-11-19;1;8999;
1082;Midtjylland;2023-11-19;0;8999;
1084;Hovedstaden;2023-11-19;3;9002;
1083;Syddanmark;2023-11-20;3;9005;
1085;Sjælland;2023-11-20;1;9006;
1081;Nordjylland;2023-11-20;1;9007;
1082;Midtjylland;2023-11-20;2;9009;
1084;Hovedstaden;2023-11-20;2;9011;
1085;Sjælland;2023-11-21;1;9012;
1081;Nordjylland;2023-11-21;1;9013;
1082;Midtjylland;2023-11-21;1;9014;
1083;Syddanmark;2023-11-22;1;9015;
1085;Sjælland;2023-11-22;2;9017;
1081;Nordjylland;2023-11-22;1;9018;
1082;Midtjylland;2023-11-22;1;9019;
1084;Hovedstaden;2023-11-22;2;9021;
1083;Syddanmark;2023-11-23;1;9022;
1085;Sjælland;2023-11-23;3;9025;
1081;Nordjylland;2023-11-23;0;9025;
1084;Hovedstaden;2023-11-23;3;9028;
1083;Syddanmark;2023-11-24;1;9029;
1085;Sjælland;2023-11-24;3;9032;
1082;Midtjylland;2023-11-24;1;9033;
1084;Hovedstaden;2023-11-24;2;9035;
1083;Syddanmark;2023-11-25;3;9038;
1085;Sjælland;2023-11-25;1;9039;
1082;Midtjylland;2023-11-25;2;9041;
1084;Hovedstaden;2023-11-25;0;9041;
1085;Sjælland;2023-11-26;1;9042;
1081;Nordjylland;2023-11-26;1;9043;
1082;Midtjylland;2023-11-26;0;9043;
1084;Hovedstaden;2023-11-26;3;9046;
1083;Syddanmark;2023-11-27;5;9051;
1085;Sjælland;2023-11-27;1;9052;
1082;Midtjylland;2023-11-27;2;9054;
1084;Hovedstaden;2023-11-27;5;9059;
1083;Syddanmark;2023-11-28;2;9061;
1085;Sjælland;2023-11-28;2;9063;
1081;Nordjylland;2023-11-28;2;9065;
1084;Hovedstaden;2023-11-28;3;9068;
1083;Syddanmark;2023-11-29;1;9069;
1085;Sjælland;2023-11-29;2;9071;
1081;Nordjylland;2023-11-29;1;9072;
1082;Midtjylland;2023-11-29;3;9075;
1084;Hovedstaden;2023-11-29;5;9080;
1083;Syddanmark;2023-11-30;1;9081;
1085;Sjælland;2023-11-30;2;9083;
1081;Nordjylland;2023-11-30;1;9084;
1082;Midtjylland;2023-11-30;1;9085;
1084;Hovedstaden;2023-11-30;1;9086;
1083;Syddanmark;2023-12-01;1;9087;
1085;Sjælland;2023-12-01;2;9089;
1081;Nordjylland;2023-12-01;3;9092;
1084;Hovedstaden;2023-12-01;3;9095;
1083;Syddanmark;2023-12-02;1;9096;
1085;Sjælland;2023-12-02;3;9099;
1081;Nordjylland;2023-12-02;1;9100;
1084;Hovedstaden;2023-12-02;4;9104;
1083;Syddanmark;2023-12-03;1;9105;
1085;Sjælland;2023-12-03;4;9109;
1081;Nordjylland;2023-12-03;1;9110;
1084;Hovedstaden;2023-12-03;5;9115;
1083;Syddanmark;2023-12-04;1;9116;
1085;Sjælland;2023-12-04;1;9117;
1081;Nordjylland;2023-12-04;0;9117;
1082;Midtjylland;2023-12-04;2;9119;
1084;Hovedstaden;2023-12-04;3;9122;
1083;Syddanmark;2023-12-05;2;9124;
1085;Sjælland;2023-12-05;2;9126;
1081;Nordjylland;2023-12-05;1;9127;
1082;Midtjylland;2023-12-05;2;9129;
1084;Hovedstaden;2023-12-05;3;9132;
1083;Syddanmark;2023-12-06;4;9136;
1085;Sjælland;2023-12-06;1;9137;
1081;Nordjylland;2023-12-06;3;9140;
1082;Midtjylland;2023-12-06;1;9141;
1084;Hovedstaden;2023-12-06;4;9145;
1083;Syddanmark;2023-12-07;1;9146;
1085;Sjælland;2023-12-07;3;9149;
1082;Midtjylland;2023-12-07;4;9153;
1084;Hovedstaden;2023-12-07;6;9159;
1083;Syddanmark;2023-12-08;1;9160;
1085;Sjælland;2023-12-08;3;9163;
1082;Midtjylland;2023-12-08;2;9165;
1084;Hovedstaden;2023-12-08;1;9166;
1083;Syddanmark;2023-12-09;3;9169;
1085;Sjælland;2023-12-09;3;9172;
1081;Nordjylland;2023-12-09;0;9172;
1082;Midtjylland;2023-12-09;0;9172;
1084;Hovedstaden;2023-12-09;3;9175;
1083;Syddanmark;2023-12-10;1;9176;
1081;Nordjylland;2023-12-10;1;9177;
1082;Midtjylland;2023-12-10;0;9177;
1084;Hovedstaden;2023-12-10;4;9181;
1083;Syddanmark;2023-12-11;6;9187;
1082;Midtjylland;2023-12-11;1;9188;
1084;Hovedstaden;2023-12-11;3;9191;
1083;Syddanmark;2023-12-12;2;9193;
1085;Sjælland;2023-12-12;3;9196;
1081;Nordjylland;2023-12-12;2;9198;
1082;Midtjylland;2023-12-12;3;9201;
1084;Hovedstaden;2023-12-12;6;9207;
1083;Syddanmark;2023-12-13;2;9209;
1085;Sjælland;2023-12-13;4;9213;
1081;Nordjylland;2023-12-13;0;9213;
1082;Midtjylland;2023-12-13;5;9218;
1084;Hovedstaden;2023-12-13;5;9223;
1083;Syddanmark;2023-12-14;2;9225;
1085;Sjælland;2023-12-14;4;9229;
1081;Nordjylland;2023-12-14;1;9230;
1082;Midtjylland;2023-12-14;1;9231;
1084;Hovedstaden;2023-12-14;4;9235;
1083;Syddanmark;2023-12-15;1;9236;
1085;Sjælland;2023-12-15;2;9238;
1081;Nordjylland;2023-12-15;1;9239;
1082;Midtjylland;2023-12-15;5;9244;
1084;Hovedstaden;2023-12-15;9;9253;
1083;Syddanmark;2023-12-16;1;9254;
1085;Sjælland;2023-12-16;7;9261;
1081;Nordjylland;2023-12-16;2;9263;
1082;Midtjylland;2023-12-16;2;9265;
1084;Hovedstaden;2023-12-16;1;9266;
1083;Syddanmark;2023-12-17;2;9268;
1085;Sjælland;2023-12-17;1;9269;
1081;Nordjylland;2023-12-17;0;9269;
1082;Midtjylland;2023-12-17;3;9272;
1084;Hovedstaden;2023-12-17;8;9280;
1083;Syddanmark;2023-12-18;2;9282;
1085;Sjælland;2023-12-18;7;9289;
1081;Nordjylland;2023-12-18;1;9290;
1082;Midtjylland;2023-12-18;1;9291;
1084;Hovedstaden;2023-12-18;8;9299;
1083;Syddanmark;2023-12-19;3;9302;
1085;Sjælland;2023-12-19;3;9305;
1081;Nordjylland;2023-12-19;1;9306;
1082;Midtjylland;2023-12-19;1;9307;
1084;Hovedstaden;2023-12-19;4;9311;
1083;Syddanmark;2023-12-20;4;9315;
1085;Sjælland;2023-12-20;4;9319;
1081;Nordjylland;2023-12-20;1;9320;
1082;Midtjylland;2023-12-20;2;9322;
1084;Hovedstaden;2023-12-20;8;9330;
1083;Syddanmark;2023-12-21;4;9334;
1085;Sjælland;2023-12-21;2;9336;
1081;Nordjylland;2023-12-21;3;9339;
1082;Midtjylland;2023-12-21;1;9340;
1084;Hovedstaden;2023-12-21;4;9344;
1083;Syddanmark;2023-12-22;3;9347;
1085;Sjælland;2023-12-22;5;9352;
1081;Nordjylland;2023-12-22;2;9354;
1082;Midtjylland;2023-12-22;1;9355;
1084;Hovedstaden;2023-12-22;3;9358;
1083;Syddanmark;2023-12-23;3;9361;
1085;Sjælland;2023-12-23;6;9367;
1081;Nordjylland;2023-12-23;0;9367;
1084;Hovedstaden;2023-12-23;2;9369;
1083;Syddanmark;2023-12-24;2;9371;
1085;Sjælland;2023-12-24;3;9374;
1081;Nordjylland;2023-12-24;1;9375;
1082;Midtjylland;2023-12-24;3;9378;
1084;Hovedstaden;2023-12-24;4;9382;
1083;Syddanmark;2023-12-25;3;9385;
1085;Sjælland;2023-12-25;2;9387;
1081;Nordjylland;2023-12-25;4;9391;
1082;Midtjylland;2023-12-25;3;9394;
1084;Hovedstaden;2023-12-25;2;9396;
1083;Syddanmark;2023-12-26;2;9398;
1085;Sjælland;2023-12-26;3;9401;
1082;Midtjylland;2023-12-26;2;9403;
1084;Hovedstaden;2023-12-26;3;9406;
1083;Syddanmark;2023-12-27;4;9410;
1085;Sjælland;2023-12-27;2;9412;
1081;Nordjylland;2023-12-27;2;9414;
1082;Midtjylland;2023-12-27;1;9415;
1084;Hovedstaden;2023-12-27;4;9419;
1083;Syddanmark;2023-12-28;1;9420;
1085;Sjælland;2023-12-28;2;9422;
1081;Nordjylland;2023-12-28;2;9424;
1082;Midtjylland;2023-12-28;2;9426;
1084;Hovedstaden;2023-12-28;5;9431;
1083;Syddanmark;2023-12-29;4;9435;
1085;Sjælland;2023-12-29;1;9436;
1081;Nordjylland;2023-12-29;0;9436;
1082;Midtjylland;2023-12-29;1;9437;
1084;Hovedstaden;2023-12-29;4;9441;
1082;Midtjylland;2023-12-30;1;9442;
1084;Hovedstaden;2023-12-30;5;9447;
1083;Syddanmark;2023-12-30;4;9451;
1085;Sjælland;2023-12-30;3;9454;
1081;Nordjylland;2023-12-30;0;9454;
1083;Syddanmark;2023-12-31;2;9456;
1085;Sjælland;2023-12-31;3;9459;
1081;Nordjylland;2023-12-31;1;9460;
1082;Midtjylland;2023-12-31;2;9462;
1084;Hovedstaden;2023-12-31;7;9469;
1083;Syddanmark;2024-01-01;2;9471;
1085;Sjælland;2024-01-01;2;9473;
1082;Midtjylland;2024-01-01;2;9475;
1084;Hovedstaden;2024-01-01;3;9478;
1083;Syddanmark;2024-01-02;2;9480;
1085;Sjælland;2024-01-02;4;9484;
1081;Nordjylland;2024-01-02;1;9485;
1082;Midtjylland;2024-01-02;3;9488;
1084;Hovedstaden;2024-01-02;4;9492;
1083;Syddanmark;2024-01-03;3;9495;
1085;Sjælland;2024-01-03;3;9498;
1081;Nordjylland;2024-01-03;1;9499;
1082;Midtjylland;2024-01-03;1;9500;
1084;Hovedstaden;2024-01-03;6;9506;
1083;Syddanmark;2024-01-04;3;9509;
1085;Sjælland;2024-01-04;2;9511;
1081;Nordjylland;2024-01-04;1;9512;
1082;Midtjylland;2024-01-04;3;9515;
1084;Hovedstaden;2024-01-04;3;9518;
1083;Syddanmark;2024-01-05;3;9521;
1085;Sjælland;2024-01-05;3;9524;
1081;Nordjylland;2024-01-05;1;9525;
1082;Midtjylland;2024-01-05;3;9528;
1084;Hovedstaden;2024-01-05;4;9532;
1083;Syddanmark;2024-01-06;1;9533;
1085;Sjælland;2024-01-06;0;9533;
1081;Nordjylland;2024-01-06;1;9534;
1082;Midtjylland;2024-01-06;3;9537;
1084;Hovedstaden;2024-01-06;4;9541;
1083;Syddanmark;2024-01-07;3;9544;
1085;Sjælland;2024-01-07;2;9546;
1082;Midtjylland;2024-01-07;3;9549;
1084;Hovedstaden;2024-01-07;3;9552;
1083;Syddanmark;2024-01-08;5;9557;
1085;Sjælland;2024-01-08;1;9558;
1081;Nordjylland;2024-01-08;0;9558;
1082;Midtjylland;2024-01-08;2;9560;
1084;Hovedstaden;2024-01-08;5;9565;
1083;Syddanmark;2024-01-09;2;9567;
1085;Sjælland;2024-01-09;2;9569;
1081;Nordjylland;2024-01-09;1;9570;
1082;Midtjylland;2024-01-09;1;9571;
1084;Hovedstaden;2024-01-09;4;9575;
1083;Syddanmark;2024-01-10;4;9579;
1085;Sjælland;2024-01-10;2;9581;
1082;Midtjylland;2024-01-10;0;9581;
1084;Hovedstaden;2024-01-10;0;9581;
1083;Syddanmark;2024-01-11;1;9582;
1085;Sjælland;2024-01-11;1;9583;
1082;Midtjylland;2024-01-11;1;9584;
1084;Hovedstaden;2024-01-11;2;9586;
1083;Syddanmark;2024-01-12;1;9587;
1085;Sjælland;2024-01-12;2;9589;
1081;Nordjylland;2024-01-12;0;9589;
1082;Midtjylland;2024-01-12;3;9592;
1084;Hovedstaden;2024-01-12;3;9595;
1083;Syddanmark;2024-01-13;2;9597;
1085;Sjælland;2024-01-13;0;9597;
1082;Midtjylland;2024-01-13;4;9601;
1084;Hovedstaden;2024-01-13;2;9603;
1083;Syddanmark;2024-01-14;1;9604;
1085;Sjælland;2024-01-14;2;9606;
1081;Nordjylland;2024-01-14;2;9608;
1082;Midtjylland;2024-01-14;0;9608;
1084;Hovedstaden;2024-01-14;3;9611;
1083;Syddanmark;2024-01-15;4;9615;
1085;Sjælland;2024-01-15;3;9618;
1082;Midtjylland;2024-01-15;0;9618;
1084;Hovedstaden;2024-01-15;4;9622;
1083;Syddanmark;2024-01-16;0;9622;
1085;Sjælland;2024-01-16;0;9622;
1082;Midtjylland;2024-01-16;1;9623;
1084;Hovedstaden;2024-01-16;1;9624;
1083;Syddanmark;2024-01-17;0;9624;
1085;Sjælland;2024-01-17;1;9625;
1081;Nordjylland;2024-01-17;1;9626;
1082;Midtjylland;2024-01-17;0;9626;
1084;Hovedstaden;2024-01-17;1;9627;
1083;Syddanmark;2024-01-18;1;9628;
1085;Sjælland;2024-01-18;0;9628;
1081;Nordjylland;2024-01-18;1;9629;
1082;Midtjylland;2024-01-18;2;9631;
1084;Hovedstaden;2024-01-18;2;9633;
1083;Syddanmark;2024-01-19;2;9635;
1085;Sjælland;2024-01-19;1;9636;
1084;Hovedstaden;2024-01-19;5;9641;
1083;Syddanmark;2024-01-20;2;9643;
1085;Sjælland;2024-01-20;0;9643;
1081;Nordjylland;2024-01-20;1;9644;
1082;Midtjylland;2024-01-20;1;9645;
1084;Hovedstaden;2024-01-20;5;9650;
1083;Syddanmark;2024-01-21;0;9650;
1085;Sjælland;2024-01-21;0;9650;
1081;Nordjylland;2024-01-21;1;9651;
1082;Midtjylland;2024-01-21;0;9651;
1084;Hovedstaden;2024-01-21;3;9654;
1083;Syddanmark;2024-01-22;3;9657;
1085;Sjælland;2024-01-22;2;9659;
1082;Midtjylland;2024-01-22;1;9660;
1084;Hovedstaden;2024-01-22;1;9661;
1083;Syddanmark;2024-01-23;0;9661;
1085;Sjælland;2024-01-23;2;9663;
1082;Midtjylland;2024-01-23;0;9663;
1084;Hovedstaden;2024-01-23;1;9664;
1083;Syddanmark;2024-01-24;2;9666;
1084;Hovedstaden;2024-01-24;3;9669;
1083;Syddanmark;2024-01-25;0;9669;
1085;Sjælland;2024-01-25;2;9671;
1081;Nordjylland;2024-01-25;0;9671;
1084;Hovedstaden;2024-01-25;2;9673;
1083;Syddanmark;2024-01-26;1;9674;
1085;Sjælland;2024-01-26;1;9675;
1082;Midtjylland;2024-01-26;1;9676;
1084;Hovedstaden;2024-01-26;0;9676;
1085;Sjælland;2024-01-27;1;9677;
1082;Midtjylland;2024-01-27;1;9678;
1084;Hovedstaden;2024-01-27;1;9679;
1083;Syddanmark;2024-01-28;2;9681;
1085;Sjælland;2024-01-28;1;9682;
1081;Nordjylland;2024-01-28;2;9684;
1082;Midtjylland;2024-01-28;0;9684;
1084;Hovedstaden;2024-01-28;1;9685;
1083;Syddanmark;2024-01-29;0;9685;
1085;Sjælland;2024-01-29;2;9687;
1081;Nordjylland;2024-01-29;1;9688;
1082;Midtjylland;2024-01-29;1;9689;
1084;Hovedstaden;2024-01-29;1;9690;
1083;Syddanmark;2024-01-30;1;9691;
1085;Sjælland;2024-01-30;0;9691;
1081;Nordjylland;2024-01-30;0;9691;
1082;Midtjylland;2024-01-30;3;9694;
1084;Hovedstaden;2024-01-30;1;9695;
1083;Syddanmark;2024-01-31;1;9696;
1085;Sjælland;2024-01-31;0;9696;
1081;Nordjylland;2024-01-31;1;9697;
1082;Midtjylland;2024-01-31;0;9697;
1084;Hovedstaden;2024-01-31;0;9697;
1083;Syddanmark;2024-02-01;1;9698;
1081;Nordjylland;2024-02-01;1;9699;
1082;Midtjylland;2024-02-01;0;9699;
1084;Hovedstaden;2024-02-01;0;9699;
1083;Syddanmark;2024-02-02;0;9699;
1085;Sjælland;2024-02-02;0;9699;
1081;Nordjylland;2024-02-02;1;9700;
1082;Midtjylland;2024-02-02;0;9700;
1084;Hovedstaden;2024-02-02;3;9703;
1083;Syddanmark;2024-02-03;1;9704;
1085;Sjælland;2024-02-03;0;9704;
1084;Hovedstaden;2024-02-03;0;9704;
1083;Syddanmark;2024-02-04;1;9705;
1085;Sjælland;2024-02-04;1;9706;
1082;Midtjylland;2024-02-04;1;9707;
1084;Hovedstaden;2024-02-04;0;9707;
1083;Syddanmark;2024-02-05;0;9707;
1081;Nordjylland;2024-02-05;0;9707;
1082;Midtjylland;2024-02-05;0;9707;
1084;Hovedstaden;2024-02-05;1;9708;
1085;Sjælland;2024-02-06;0;9708;
1081;Nordjylland;2024-02-06;1;9709;
1082;Midtjylland;2024-02-06;1;9710;
1084;Hovedstaden;2024-02-06;1;9711;
1082;Midtjylland;2024-02-07;1;9712;
1083;Syddanmark;2024-02-08;1;9713;
1085;Sjælland;2024-02-08;1;9714;
1081;Nordjylland;2024-02-08;1;9715;
1082;Midtjylland;2024-02-08;0;9715;
1084;Hovedstaden;2024-02-08;0;9715;
1083;Syddanmark;2024-02-09;1;9716;
1084;Hovedstaden;2024-02-09;1;9717;
1082;Midtjylland;2024-02-10;0;9717;
1084;Hovedstaden;2024-02-10;1;9718;
1081;Nordjylland;2024-02-11;1;9719;
1082;Midtjylland;2024-02-11;0;9719;
1084;Hovedstaden;2024-02-11;0;9719;
1083;Syddanmark;2024-02-12;1;9720;
1082;Midtjylland;2024-02-12;0;9720;
1084;Hovedstaden;2024-02-12;0;9720;
1083;Syddanmark;2024-02-13;1;9721;
1085;Sjælland;2024-02-13;0;9721;
1082;Midtjylland;2024-02-13;1;9722;
1084;Hovedstaden;2024-02-13;0;9722;
1083;Syddanmark;2024-02-14;0;9722;
1085;Sjælland;2024-02-14;0;9722;
1083;Syddanmark;2024-02-15;1;9723;
1081;Nordjylland;2024-02-15;0;9723;
1084;Hovedstaden;2024-02-15;0;9723;
1083;Syddanmark;2024-02-16;1;9724;
1082;Midtjylland;2024-02-16;0;9724;
1084;Hovedstaden;2024-02-16;1;9725;
1083;Syddanmark;2024-02-17;0;9725;
1081;Nordjylland;2024-02-17;0;9725;
1083;Syddanmark;2024-02-18;1;9726;
1081;Nordjylland;2024-02-18;1;9727;
1084;Hovedstaden;2024-02-18;1;9728;
1085;Sjælland;2024-02-19;1;9729;
1081;Nordjylland;2024-02-19;1;9730;
1082;Midtjylland;2024-02-19;0;9730;
1084;Hovedstaden;2024-02-19;1;9731;
1083;Syddanmark;2024-02-20;0;9731;
1085;Sjælland;2024-02-20;0;9731;
1081;Nordjylland;2024-02-20;1;9732;
1082;Midtjylland;2024-02-20;0;9732;
1083;Syddanmark;2024-02-21;1;9733;
1085;Sjælland;2024-02-21;1;9734;
1082;Midtjylland;2024-02-21;1;9735;
1085;Sjælland;2024-02-22;0;9735;
1084;Hovedstaden;2024-02-22;0;9735;
1083;Syddanmark;2024-02-23;1;9736;
1084;Hovedstaden;2024-02-23;1;9737;
1083;Syddanmark;2024-02-24;0;9737;
1085;Sjælland;2024-02-24;0;9737;
1083;Syddanmark;2024-02-25;1;9738;
1085;Sjælland;2024-02-25;1;9739;
1084;Hovedstaden;2024-02-25;1;9740;
1084;Hovedstaden;2024-02-26;2;9742;
;;2024-02-27;0;9742;
1083;Syddanmark;2024-02-28;1;9743;
1082;Midtjylland;2024-02-28;0;9743;
1083;Syddanmark;2024-02-29;1;9744;
1084;Hovedstaden;2024-02-29;1;9745;
1083;Syddanmark;2024-03-01;1;9746;
1084;Hovedstaden;2024-03-01;1;9747;
;;2024-03-02;0;9747;
1083;Syddanmark;2024-03-03;0;9747;
1085;Sjælland;2024-03-03;0;9747;
1083;Syddanmark;2024-03-04;2;9749;
1083;Syddanmark;2024-03-05;1;9750;
1084;Hovedstaden;2024-03-05;1;9751;
1083;Syddanmark;2024-03-06;1;9752;
1085;Sjælland;2024-03-06;1;9753;
1084;Hovedstaden;2024-03-07;1;9754;
1084;Hovedstaden;2024-03-08;0;9754;
1084;Hovedstaden;2024-03-09;3;9757;
1083;Syddanmark;2024-03-10;1;9758;
1084;Hovedstaden;2024-03-11;1;9759;
1083;Syddanmark;2024-03-12;1;9760;
1082;Midtjylland;2024-03-12;2;9762;
1084;Hovedstaden;2024-03-13;1;9763;
1084;Hovedstaden;2024-03-14;1;9764;
;;2024-03-15;0;9764;
1084;Hovedstaden;2024-03-16;0;9764;
;;2024-03-17;0;9764;
;;2024-03-18;0;9764;
1083;Syddanmark;2024-03-19;0;9764;
1083;Syddanmark;2024-03-20;0;9764;
;;2024-03-21;0;9764;
;;2024-03-22;0;9764;
;;2024-03-23;0;9764;
1084;Hovedstaden;2024-03-24;0;9764;
;;2024-03-25;0;9764;
1083;Syddanmark;2024-03-26;1;9765;
1081;Nordjylland;2024-03-26;1;9766;
;;2024-03-27;0;9766;
1083;Syddanmark;2024-03-28;0;9766;
1082;Midtjylland;2024-03-28;1;9767;
;;2024-03-29;0;9767;
;;2024-03-30;0;9767;
;;2024-03-31;0;9767;
1084;Hovedstaden;2024-04-01;0;9767;
1084;Hovedstaden;2024-04-02;0;9767;
1083;Syddanmark;2024-04-03;1;9768;
1085;Sjælland;2024-04-03;0;9768;
1084;Hovedstaden;2024-04-03;1;9769;
1084;Hovedstaden;2024-04-04;2;9771;
;;2024-04-05;0;9771;
1084;Hovedstaden;2024-04-06;1;9772;
;;2024-04-07;0;9772;
1085;Sjælland;2024-04-08;1;9773;
;;2024-04-09;0;9773;
1085;Sjælland;2024-04-10;1;9774;
;;2024-04-11;0;9774;
1084;Hovedstaden;2024-04-12;1;9775;
;;2024-04-13;0;9775;
1084;Hovedstaden;2024-04-14;1;9776;
;;2024-04-15;0;9776;
1082;Midtjylland;2024-04-16;0;9776;
1085;Sjælland;2024-04-17;1;9777;
1082;Midtjylland;2024-04-17;1;9778;
1083;Syddanmark;2024-04-18;1;9779;
;;2024-04-19;0;9779;
;;2024-04-20;0;9779;
;;2024-04-21;0;9779;
1084;Hovedstaden;2024-04-22;0;9779;
;;2024-04-23;0;9779;
;;2024-04-24;0;9779;
1085;Sjælland;2024-04-25;1;9780;
1084;Hovedstaden;2024-04-25;0;9780;
;;2024-04-26;0;9780;
1085;Sjælland;2024-04-27;1;9781;
;;2024-04-28;0;9781;
1083;Syddanmark;2024-04-29;1;9782;
1081;Nordjylland;2024-04-29;1;9783;
;;2024-04-30;0;9783;
1083;Syddanmark;2024-05-01;0;9783;
1085;Sjælland;2024-05-01;1;9784;
1084;Hovedstaden;2024-05-02;0;9784;
;;2024-05-03;0;9784;
1081;Nordjylland;2024-05-04;1;9785;
;;2024-05-05;0;9785;
1085;Sjælland;2024-05-06;1;9786;
;;2024-05-07;0;9786;
1085;Sjælland;2024-05-08;1;9787;
;;2024-05-09;0;9787;
;;2024-05-10;0;9787;
1084;Hovedstaden;2024-05-11;0;9787;
;;2024-05-12;0;9787;
;;2024-05-13;0;9787;
1084;Hovedstaden;2024-05-14;1;9788;
1084;Hovedstaden;2024-05-15;1;9789;
;;2024-05-16;0;9789;
1084;Hovedstaden;2024-05-17;0;9789;
;;2024-05-18;0;9789;
;;2024-05-19;0;9789;
;;2024-05-20;0;9789;
;;2024-05-21;0;9789;
1085;Sjælland;2024-05-22;0;9789;
;;2024-05-23;0;9789;
1082;Midtjylland;2024-05-24;1;9790;
;;2024-05-25;0;9790;
1085;Sjælland;2024-05-26;1;9791;
;;2024-05-27;0;9791;
;;2024-05-28;0;9791;
1084;Hovedstaden;2024-05-29;1;9792;
1084;Hovedstaden;2024-05-30;1;9793;
;;2024-05-31;0;9793;
1084;Hovedstaden;2024-06-01;0;9793;
;;2024-06-02;0;9793;
;;2024-06-03;0;9793;
;;2024-06-04;0;9793;
;;2024-06-05;0;9793;
;;2024-06-06;0;9793;
1085;Sjælland;2024-06-07;0;9793;
;;2024-06-08;0;9793;
;;2024-06-09;0;9793;
;;2024-06-10;0;9793;
;;2024-06-11;0;9793;
1085;Sjælland;2024-06-12;1;9794;
1084;Hovedstaden;2024-06-12;1;9795;
1083;Syddanmark;2024-06-13;0;9795;
1084;Hovedstaden;2024-06-14;1;9796;
;;2024-06-15;0;9796;
;;2024-06-16;0;9796;
1081;Nordjylland;2024-06-17;1;9797;
1085;Sjælland;2024-06-18;1;9798;
1084;Hovedstaden;2024-06-18;0;9798;
1082;Midtjylland;2024-06-19;1;9799;
;;2024-06-20;0;9799;
;;2024-06-21;0;9799;
1081;Nordjylland;2024-06-22;1;9800;
1081;Nordjylland;2024-06-23;1;9801;
1085;Sjælland;2024-06-24;1;9802;
1084;Hovedstaden;2024-06-24;1;9803;
1083;Syddanmark;2024-06-25;1;9804;
1084;Hovedstaden;2024-06-25;1;9805;
1083;Syddanmark;2024-06-26;0;9805;
;;2024-06-27;0;9805;
1084;Hovedstaden;2024-06-28;1;9806;
1084;Hovedstaden;2024-06-29;1;9807;
1085;Sjælland;2024-06-30;0;9807;
;;2024-07-01;0;9807;
;;2024-07-02;0;9807;
;;2024-07-03;0;9807;
;;2024-07-04;0;9807;
;;2024-07-05;0;9807;
;;2024-07-06;0;9807;
;;2024-07-07;0;9807;
1083;Syddanmark;2024-07-08;2;9809;
1083;Syddanmark;2024-07-09;1;9810;
1084;Hovedstaden;2024-07-09;1;9811;
1083;Syddanmark;2024-07-10;1;9812;
1085;Sjælland;2024-07-10;1;9813;
1083;Syddanmark;2024-07-11;1;9814;
1084;Hovedstaden;2024-07-11;0;9814;
1084;Hovedstaden;2024-07-12;2;9816;
;;2024-07-13;0;9816;
1084;Hovedstaden;2024-07-14;1;9817;
1084;Hovedstaden;2024-07-15;1;9818;
1083;Syddanmark;2024-07-16;1;9819;
1082;Midtjylland;2024-07-16;2;9821;
1084;Hovedstaden;2024-07-16;1;9822;
;;2024-07-17;0;9822;
1083;Syddanmark;2024-07-18;1;9823;
;;2024-07-19;0;9823;
1084;Hovedstaden;2024-07-20;2;9825;
1081;Nordjylland;2024-07-21;1;9826;
1082;Midtjylland;2024-07-21;1;9827;
1084;Hovedstaden;2024-07-21;1;9828;
1083;Syddanmark;2024-07-22;1;9829;
1084;Hovedstaden;2024-07-22;1;9830;
1085;Sjælland;2024-07-23;3;9833;
1084;Hovedstaden;2024-07-23;3;9836;
1083;Syddanmark;2024-07-24;1;9837;
1085;Sjælland;2024-07-24;0;9837;
1083;Syddanmark;2024-07-25;1;9838;
1084;Hovedstaden;2024-07-25;1;9839;
1084;Hovedstaden;2024-07-26;1;9840;
;;2024-07-27;0;9840;
1082;Midtjylland;2024-07-28;2;9842;
1084;Hovedstaden;2024-07-28;1;9843;
1083;Syddanmark;2024-07-29;1;9844;
1082;Midtjylland;2024-07-29;2;9846;
1084;Hovedstaden;2024-07-29;0;9846;
;;2024-07-30;0;9846;
;;2024-07-31;0;9846;
;;2024-08-01;0;9846;
1082;Midtjylland;2024-08-02;1;9847;
1084;Hovedstaden;2024-08-02;1;9848;
1081;Nordjylland;2024-08-03;1;9849;
1082;Midtjylland;2024-08-03;1;9850;
;;2024-08-04;0;9850;
1081;Nordjylland;2024-08-05;1;9851;
1082;Midtjylland;2024-08-05;2;9853;
1084;Hovedstaden;2024-08-05;1;9854;
1081;Nordjylland;2024-08-06;1;9855;
1084;Hovedstaden;2024-08-07;2;9857;
1083;Syddanmark;2024-08-08;1;9858;
1084;Hovedstaden;2024-08-08;0;9858;
1081;Nordjylland;2024-08-09;1;9859;
1084;Hovedstaden;2024-08-09;1;9860;
1083;Syddanmark;2024-08-10;1;9861;
