"Dato";"Regionskode";"Region";"Kategori";"Antal borgere";"timestamp_2025-10-21T10:00:08.562"
2022-09-16;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-16;1081;Nordjylland;Indlæggelse pga. covid-19;1;
2022-09-16;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-16;1085;Sjælland;Indlæggelse pga. covid-19;1;
2022-09-16;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-16;1083;Syddanmark;Indlæggelse pga. covid-19;3;
2022-09-16;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-17;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-17;1084;Hovedstaden;Indlæggelse pga. covid-19;5;
2022-09-17;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-17;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-17;1082;Midtjylland;Indlæggelse pga. covid-19;4;
2022-09-17;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-09-17;1081;Nordjylland;Indlæggelse pga. covid-19;1;
2022-09-17;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-09-17;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-17;1085;Sjælland;Indlæggelse pga. covid-19;2;
2022-09-17;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-17;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-17;1083;Syddanmark;Indlæggelse pga. covid-19;4;
2022-09-17;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-18;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-18;1084;Hovedstaden;Indlæggelse pga. covid-19;8;
2022-09-18;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-09-18;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-18;1082;Midtjylland;Indlæggelse pga. covid-19;4;
2022-09-18;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-18;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-18;1081;Nordjylland;Indlæggelse pga. covid-19;4;
2022-09-18;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-18;1085;Sjælland;Indlæggelse pga. covid-19;2;
2022-09-18;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-18;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-18;1083;Syddanmark;Indlæggelse pga. covid-19;5;
2022-09-19;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-19;1084;Hovedstaden;Indlæggelse pga. covid-19;12;
2022-09-19;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-19;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;5;
2022-09-19;1082;Midtjylland;Indlæggelse pga. covid-19;8;
2022-09-19;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-19;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-19;1081;Nordjylland;Indlæggelse pga. covid-19;2;
2022-09-19;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-19;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;6;
2022-09-19;1085;Sjælland;Indlæggelse pga. covid-19;5;
2022-09-19;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-19;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-19;1083;Syddanmark;Indlæggelse pga. covid-19;3;
2022-09-19;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-20;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-20;1084;Hovedstaden;Indlæggelse pga. covid-19;10;
2022-09-20;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-20;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;6;
2022-09-20;1082;Midtjylland;Indlæggelse pga. covid-19;1;
2022-09-20;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-20;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-20;1081;Nordjylland;Indlæggelse pga. covid-19;3;
2022-09-20;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-20;1085;Sjælland;Indlæggelse pga. covid-19;6;
2022-09-20;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-09-20;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;5;
2022-09-20;1083;Syddanmark;Indlæggelse pga. covid-19;5;
2022-09-20;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-21;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-21;1084;Hovedstaden;Indlæggelse pga. covid-19;7;
2022-09-21;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-09-21;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;5;
2022-09-21;1082;Midtjylland;Indlæggelse pga. covid-19;5;
2022-09-21;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-21;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-21;1081;Nordjylland;Indlæggelse pga. covid-19;2;
2022-09-21;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-09-21;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;5;
2022-09-21;1085;Sjælland;Indlæggelse pga. covid-19;2;
2022-09-21;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;6;
2022-09-21;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-21;1083;Syddanmark;Indlæggelse pga. covid-19;6;
2022-09-21;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-22;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;5;
2022-09-22;1084;Hovedstaden;Indlæggelse pga. covid-19;6;
2022-09-22;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-22;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-22;1082;Midtjylland;Indlæggelse pga. covid-19;5;
2022-09-22;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;6;
2022-09-22;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-22;1081;Nordjylland;Indlæggelse pga. covid-19;2;
2022-09-22;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-22;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-22;1085;Sjælland;Indlæggelse pga. covid-19;3;
2022-09-22;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-22;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-22;1083;Syddanmark;Indlæggelse pga. covid-19;4;
2022-09-22;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-23;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;6;
2022-09-23;1084;Hovedstaden;Indlæggelse pga. covid-19;6;
2022-09-23;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-23;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;6;
2022-09-23;1082;Midtjylland;Indlæggelse pga. covid-19;5;
2022-09-23;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-23;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-23;1081;Nordjylland;Indlæggelse pga. covid-19;7;
2022-09-23;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-23;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-23;1085;Sjælland;Indlæggelse pga. covid-19;3;
2022-09-23;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-23;1083;Syddanmark;Indlæggelse pga. covid-19;4;
2022-09-23;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-24;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;8;
2022-09-24;1084;Hovedstaden;Indlæggelse pga. covid-19;9;
2022-09-24;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-24;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-24;1082;Midtjylland;Indlæggelse pga. covid-19;8;
2022-09-24;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-24;1081;Nordjylland;Indlæggelse pga. covid-19;3;
2022-09-24;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-24;1085;Sjælland;Indlæggelse pga. covid-19;4;
2022-09-24;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-24;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-24;1083;Syddanmark;Indlæggelse pga. covid-19;3;
2022-09-24;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-25;;;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-25;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;5;
2022-09-25;1084;Hovedstaden;Indlæggelse pga. covid-19;14;
2022-09-25;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2022-09-25;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-25;1082;Midtjylland;Indlæggelse pga. covid-19;7;
2022-09-25;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-25;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-25;1081;Nordjylland;Indlæggelse pga. covid-19;3;
2022-09-25;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-25;1085;Sjælland;Indlæggelse pga. covid-19;7;
2022-09-25;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-25;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-25;1083;Syddanmark;Indlæggelse pga. covid-19;8;
2022-09-25;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-26;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;8;
2022-09-26;1084;Hovedstaden;Indlæggelse pga. covid-19;15;
2022-09-26;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-09-26;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;6;
2022-09-26;1082;Midtjylland;Indlæggelse pga. covid-19;7;
2022-09-26;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-09-26;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-26;1081;Nordjylland;Indlæggelse pga. covid-19;4;
2022-09-26;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-09-26;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;7;
2022-09-26;1085;Sjælland;Indlæggelse pga. covid-19;2;
2022-09-26;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-26;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;8;
2022-09-26;1083;Syddanmark;Indlæggelse pga. covid-19;9;
2022-09-26;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-27;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;6;
2022-09-27;1084;Hovedstaden;Indlæggelse pga. covid-19;14;
2022-09-27;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;8;
2022-09-27;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-27;1082;Midtjylland;Indlæggelse pga. covid-19;11;
2022-09-27;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-27;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-27;1081;Nordjylland;Indlæggelse pga. covid-19;7;
2022-09-27;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-27;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;5;
2022-09-27;1085;Sjælland;Indlæggelse pga. covid-19;8;
2022-09-27;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-09-27;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-27;1083;Syddanmark;Indlæggelse pga. covid-19;7;
2022-09-27;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-28;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4;
2022-09-28;1084;Hovedstaden;Indlæggelse pga. covid-19;13;
2022-09-28;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-09-28;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-28;1082;Midtjylland;Indlæggelse pga. covid-19;6;
2022-09-28;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-28;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-28;1081;Nordjylland;Indlæggelse pga. covid-19;1;
2022-09-28;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-28;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;2;
2022-09-28;1085;Sjælland;Indlæggelse pga. covid-19;6;
2022-09-28;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-09-28;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;5;
2022-09-28;1083;Syddanmark;Indlæggelse pga. covid-19;9;
2022-09-28;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-29;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-29;1084;Hovedstaden;Indlæggelse pga. covid-19;14;
2022-09-29;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2022-09-29;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-29;1082;Midtjylland;Indlæggelse pga. covid-19;6;
2022-09-29;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-09-29;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-29;1081;Nordjylland;Indlæggelse pga. covid-19;5;
2022-09-29;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-29;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;6;
2022-09-29;1085;Sjælland;Indlæggelse pga. covid-19;9;
2022-09-29;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-09-29;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;9;
2022-09-29;1083;Syddanmark;Indlæggelse pga. covid-19;4;
2022-09-30;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;7;
2022-09-30;1084;Hovedstaden;Indlæggelse pga. covid-19;14;
2022-09-30;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-30;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-30;1082;Midtjylland;Indlæggelse pga. covid-19;4;
2022-09-30;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-09-30;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-09-30;1081;Nordjylland;Indlæggelse pga. covid-19;7;
2022-09-30;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-30;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;3;
2022-09-30;1085;Sjælland;Indlæggelse pga. covid-19;6;
2022-09-30;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-09-30;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;7;
2022-09-30;1083;Syddanmark;Indlæggelse pga. covid-19;5;
2022-09-30;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-10-01;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4;
2022-10-01;1084;Hovedstaden;Indlæggelse pga. covid-19;5;
2022-10-01;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-10-01;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-10-01;1082;Midtjylland;Indlæggelse pga. covid-19;5;
2022-10-01;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-01;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-10-01;1081;Nordjylland;Indlæggelse pga. covid-19;6;
2022-10-01;1085;Sjælland;Indlæggelse pga. covid-19;7;
2022-10-01;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-01;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;8;
2022-10-01;1083;Syddanmark;Indlæggelse pga. covid-19;11;
2022-10-01;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;5;
2022-10-02;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;5;
2022-10-02;1084;Hovedstaden;Indlæggelse pga. covid-19;12;
2022-10-02;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-02;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;5;
2022-10-02;1082;Midtjylland;Indlæggelse pga. covid-19;6;
2022-10-02;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-10-02;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;3;
2022-10-02;1081;Nordjylland;Indlæggelse pga. covid-19;1;
2022-10-02;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;2;
2022-10-02;1085;Sjælland;Indlæggelse pga. covid-19;11;
2022-10-02;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;8;
2022-10-02;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;4;
2022-10-02;1083;Syddanmark;Indlæggelse pga. covid-19;8;
2022-10-02;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-03;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;12;
2022-10-03;1084;Hovedstaden;Indlæggelse pga. covid-19;9;
2022-10-03;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;3;
2022-10-03;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-10-03;1082;Midtjylland;Indlæggelse pga. covid-19;8;
2022-10-03;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-10-03;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-10-03;1081;Nordjylland;Indlæggelse pga. covid-19;8;
2022-10-03;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-10-03;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;10;
2022-10-03;1085;Sjælland;Indlæggelse pga. covid-19;7;
2022-10-03;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;6;
2022-10-03;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;10;
2022-10-03;1083;Syddanmark;Indlæggelse pga. covid-19;8;
2022-10-03;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-04;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;4;
2022-10-04;1084;Hovedstaden;Indlæggelse pga. covid-19;12;
2022-10-04;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2022-10-04;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;6;
2022-10-04;1082;Midtjylland;Indlæggelse pga. covid-19;10;
2022-10-04;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-04;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-10-04;1081;Nordjylland;Indlæggelse pga. covid-19;7;
2022-10-04;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-10-04;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;13;
2022-10-04;1085;Sjælland;Indlæggelse pga. covid-19;11;
2022-10-04;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-04;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;1;
2022-10-04;1083;Syddanmark;Indlæggelse pga. covid-19;9;
2022-10-04;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;6;
2022-10-05;;;Indlæggelse pga. covid-19;1;
2022-10-05;;;Indlæggelse, hvor covid-19 kan have spillet en rolle;1;
2022-10-05;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;11;
2022-10-05;1084;Hovedstaden;Indlæggelse pga. covid-19;9;
2022-10-05;1084;Hovedstaden;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-05;1082;Midtjylland;Indlæggelse pga. andre forhold end covid-19;1;
2022-10-05;1082;Midtjylland;Indlæggelse pga. covid-19;7;
2022-10-05;1082;Midtjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-05;1081;Nordjylland;Indlæggelse pga. andre forhold end covid-19;2;
2022-10-05;1081;Nordjylland;Indlæggelse pga. covid-19;3;
2022-10-05;1081;Nordjylland;Indlæggelse, hvor covid-19 kan have spillet en rolle;4;
2022-10-05;1085;Sjælland;Indlæggelse pga. andre forhold end covid-19;6;
2022-10-05;1085;Sjælland;Indlæggelse pga. covid-19;7;
2022-10-05;1085;Sjælland;Indlæggelse, hvor covid-19 kan have spillet en rolle;2;
2022-10-05;1083;Syddanmark;Indlæggelse pga. andre forhold end covid-19;2;
2022-10-05;1083;Syddanmark;Indlæggelse pga. covid-19;4;
2022-10-05;1083;Syddanmark;Indlæggelse, hvor covid-19 kan have spillet en rolle;7;
2022-10-06;;;Indlæggelse pga. covid-19;1;
2022-10-06;1084;Hovedstaden;Indlæggelse pga. andre forhold end covid-19;13;
2022-10-06;1084;Hovedstaden;Indlæggelse pga. covid-19;9;
